one,other,angle
241,246,87.03085248585401
242,228,71.95961114879061
242,293,35.997298446158084
242,240,19.375352914466568
242,241,107.56355459611244
242,243,46.68632164058892
242,244,145.0658499957978
243,255,90.70586504713172
243,256,0.7042268757990572
243,293,97.31637993185524
243,242,46.68632164058892
243,244,81.62047164405695
244,293,1.0631489415726445
244,241,107.37059540808977
244,242,145.0658499957978
244,243,81.62047164405695
244,245,97.21349366497992
244,246,14.401447924348213
245,255,90.4601696438436
245,241,24.58408907486713
245,244,97.21349366497992
245,246,68.385058450167
245,253,109.29735485633834
245,254,0.07879443075556362
246,239,96.01508032540859
246,241,87.03085248585401
246,244,14.401447924348213
246,245,68.385058450167
246,247,82.7346880348764
246,248,8.839525561482649
247,239,1.2502317402487173
247,246,82.7346880348764
247,248,88.42578649536324
247,251,91.06556573833159
247,252,4.015471949982753
247,253,99.5828986587488
248,237,89.83874870010513
248,239,92.82444515489243
248,246,8.839525561482649
248,247,88.42578649536324
248,249,91.4626789626118
249,237,1.3014277344006941
249,248,91.4626789626118
249,250,1.06300147851447
249,251,89.04596880369854
250,275,79.0417661399788
250,276,2.7958195571842985
250,249,1.06300147851447
250,251,92.01703251058342
251,247,91.06556573833159
251,249,89.04596880369854
251,250,92.01703251058342
251,252,92.9499061795414
251,253,10.648464477383179
252,271,84.08782785419457
252,272,5.572563716779427
252,274,70.06530082376011
252,247,4.015471949982753
252,251,92.9499061795414
252,253,76.40162943667158
253,245,109.29735485633834
253,247,99.5828986587488
253,251,10.648464477383179
253,252,76.40162943667158
253,254,70.62385880136314
254,257,90.00980973342313
254,262,3.624845758208518
254,263,88.8825419139392
254,245,0.07879443075556362
254,253,70.62385880136314
255,256,89.9983610109849
255,243,90.70586504713172
255,245,90.4601696438436
256,255,89.9983610109849
256,257,90.37321253205715
256,258,0.4322944385607999
256,291,89.21121914063066
256,243,0.7042268757990572
257,256,90.37321253205715
257,258,90.05907948706553
257,291,0.41556935786630905
257,262,86.36534474905923
257,263,1.1076485471941395
257,254,90.00980973342313
258,256,0.4322944385607999
258,257,90.05907948706553
258,289,82.11497574433572
258,259,106.39437086727527
258,291,90.35648886353229
259,289,8.509346650935326
259,258,106.39437086727527
259,260,47.4557296317529
259,261,22.871112118781
259,262,77.18120489677064
260,259,47.4557296317529
260,261,109.67315830311286
260,262,55.36306553525874
260,282,83.69747195062419
260,283,94.38242747798508
261,259,22.871112118781
261,260,109.67315830311286
261,262,125.68990721154819
261,265,90.04021601472523
261,266,0.28472255187372003
262,257,86.36534474905923
262,259,77.18120489677064
262,260,55.36306553525874
262,261,125.68990721154819
262,263,94.74230361821024
262,254,3.624845758208518
263,257,1.1076485471941395
263,262,94.74230361821024
263,264,41.07428734415497
263,265,49.52757315553225
263,254,88.8825419139392
264,263,41.07428734415497
264,265,89.39813951429983
264,268,90.67102475105614
264,269,0.7147640706606212
264,270,89.4792418087878
265,263,49.52757315553225
265,264,89.39813951429983
265,266,90.24450429118409
265,261,90.04021601472523
266,261,0.28472255187372003
266,265,90.24450429118409
266,267,0.05697752132796832
266,268,89.68633144346046
267,279,90.07213545844387
267,280,0.028502673624696374
267,266,0.05697752132796832
267,268,90.37063685049792
268,264,90.67102475105614
268,266,89.68633144346046
268,267,90.37063685049792
268,269,90.04373858830978
268,270,0.15026726349705707
269,264,0.7147640706606212
269,268,90.04373858830978
269,270,89.80599486009984
269,273,89.27659382526257
269,278,0.35748017987378683
269,279,89.51348910274841
270,264,89.4792418087878
270,268,0.15026726349705707
270,269,89.80599486009984
270,271,90.54938716525616
271,272,90.33960845034358
271,274,25.846871333838173
271,252,84.08782785419457
271,270,90.54938716525616
272,271,90.33960845034358
272,273,0.02841720495099672
272,274,115.50726287718716
272,252,5.572563716779427
273,279,1.2099171142291425
273,272,0.02841720495099672
273,269,89.27659382526257
273,278,91.08088528823484
274,271,25.846871333838173
274,272,115.50726287718716
274,275,25.92599434931181
274,252,70.06530082376011
275,274,25.92599434931181
275,250,79.0417661399788
275,276,98.16241435169559
276,250,2.7958195571842985
276,275,98.16241435169559
276,277,1.3155672898257205
276,278,81.20384751931253
277,280,79.80289380782392
277,281,21.37010927273202
277,276,1.3155672898257205
277,278,100.1117197356196
278,269,0.35748017987378683
278,273,91.08088528823484
278,276,81.20384751931253
278,277,100.1117197356196
278,279,90.1290317884912
279,267,90.07213545844387
279,269,89.51348910274841
279,273,1.2099171142291425
279,278,90.1290317884912
279,280,89.95635466811548
280,267,0.028502673624696374
280,277,79.80289380782392
280,279,89.95635466811548
280,281,78.82699696467702
281,280,78.82699696467702
281,282,88.17255144037338
281,277,21.37010927273202
282,281,88.17255144037338
282,283,1.9201024876715609
282,260,83.69747195062419
283,287,82.54791735224819
283,284,10.850512432062798
283,282,1.9201024876715609
283,260,94.38242747798508
284,287,86.60157045319093
284,283,10.850512432062798
284,285,89.23592198808441
285,284,89.23592198808441
285,324,2.6576406838857785
285,286,67.71395408442645
286,287,116.4485534811088
286,320,98.5871616267298
286,288,10.101001510547258
286,324,114.94368564246392
286,285,67.71395408442645
287,320,35.03571517058341
287,288,73.6524479435633
287,283,82.54791735224819
287,284,86.60157045319093
287,286,116.4485534811088
288,287,73.6524479435633
288,320,71.31183701974292
288,289,70.47082419515
288,290,18.60511924576394
288,318,109.23210439243653
288,286,10.101001510547258
289,288,70.47082419515
289,258,82.11497574433572
289,259,8.509346650935326
289,290,90.92405659643516
289,318,0.2970745863469907
290,288,18.60511924576394
290,289,90.92405659643516
290,291,96.6044787956992
290,292,0.1761942734707372
290,318,89.37301483921672
291,256,89.21121914063066
291,257,0.41556935786630905
291,258,90.35648886353229
291,290,96.6044787956992
291,292,83.5717082474325
292,290,0.1761942734707372
292,291,83.5717082474325
292,204,0.2535332459714601
292,293,90.60491871992869
293,292,90.60491871992869
293,204,89.14155046456425
293,242,35.997298446158084
293,243,97.31637993185524
293,244,1.0631489415726445
294,204,89.73415152803196
294,205,87.49910149944617
295,379,10.540362903469246
295,296,83.37303743809767
295,306,95.98020320902206
295,307,6.15719805039359
296,295,83.37303743809767
296,297,90.66832592599762
296,301,50.715577492635184
296,472,12.162908220411573
296,379,107.16732543155621
297,296,90.66832592599762
297,305,0.4152679665291862
297,306,89.97843342704876
297,304,90.39753793327654
301,296,50.715577492635184
301,302,49.76902201537816
301,303,32.11896326953608
301,304,129.55521050600888
301,472,117.12151435829769
302,301,49.76902201537816
302,303,98.11201473596792
302,304,0.6757679984507551
302,348,98.52154921530912
302,349,81.47632603149671
302,350,8.614500202214463
303,301,32.11896326953608
303,302,98.11201473596792
303,304,82.56375275720954
303,310,97.37944733163937
303,311,0.3164670353085975
304,297,90.39753793327654
304,301,129.55521050600888
304,302,0.6757679984507551
304,303,82.56375275720954
304,305,90.01772938004976
304,306,0.3759726160586032
305,297,0.4152679665291862
305,304,90.01772938004976
305,306,89.60629927220793
305,309,90.15991053590946
305,310,90.03907053114875
306,295,95.98020320902206
306,297,89.97843342704876
306,304,0.3759726160586032
306,305,89.60629927220793
306,307,90.17699480227782
307,295,6.15719805039359
307,306,90.17699480227782
307,308,0.2685532381037905
307,309,90.05679538960491
308,313,88.74177453287564
308,314,89.66303426013157
308,307,0.2685532381037905
308,309,90.21175694793102
309,305,90.15991053590946
309,307,90.05679538960491
309,308,90.21175694793102
309,310,0.19898366373191584
310,303,97.37944733163937
310,305,90.03907053114875
310,311,82.3040864188129
310,309,0.19898366373191584
311,303,0.3164670353085975
311,312,97.67729324413162
311,310,82.3040864188129
312,311,97.67729324413162
312,314,0.3428118406723965
312,316,31.240591997302648
313,314,1.5951913211292283
313,308,88.74177453287564
313,317,88.26058942241087
314,312,0.3428118406723965
314,313,1.5951913211292283
314,316,148.41659784794234
314,308,89.66303426013157
316,312,31.240591997302648
316,314,148.41659784794234
317,319,4.800050524802331
317,313,88.26058942241087
317,318,90.51782634562885
318,319,84.68212324921508
318,288,109.23210439243653
318,289,0.2970745863469907
318,290,89.37301483921672
318,317,90.51782634562885
319,320,94.77393533976976
319,321,1.4151185153965071
319,317,4.800050524802331
319,318,84.68212324921508
320,319,94.77393533976976
320,288,71.31183701974292
320,321,83.81094630431275
320,287,35.03571517058341
320,286,98.5871616267298
321,319,1.4151185153965071
321,320,83.81094630431275
321,322,84.87653040762963
321,323,5.188065894068519
322,321,84.87653040762963
322,323,100.31153545475527
322,327,83.49032498880456
322,328,12.486337589084835
323,321,5.188065894068519
323,322,100.31153545475527
323,324,67.84627226089421
323,325,87.2609816822334
324,323,67.84627226089421
324,325,24.89274618677131
324,285,2.6576406838857785
324,286,114.94368564246392
325,323,87.2609816822334
325,324,24.89274618677131
325,326,0.9194717708534872
325,327,88.93715787445056
326,325,0.9194717708534872
326,327,91.9823105345153
326,330,88.32982053418318
326,331,1.3225742886188214
327,328,84.02333769360567
327,322,83.49032498880456
327,325,88.93715787445056
327,326,91.9823105345153
328,322,12.486337589084835
328,327,84.02333769360567
328,329,5.948324026374719
328,330,95.66453123779915
328,369,84.59051086255563
329,328,5.948324026374719
329,330,90.28379240861263
329,333,89.29796753631456
329,334,0.5965672384325832
329,369,89.46116554167317
330,326,88.32982053418318
330,328,95.66453123779915
330,329,90.28379240861263
330,331,90.34760695330117
330,369,0.2550454915408555
331,326,1.3225742886188214
331,330,90.34760695330117
331,332,0.002422031993624279
331,333,90.07063310177189
332,335,88.4123254198987
332,331,0.002422031993624279
332,333,89.92832777714618
333,329,89.29796753631456
333,331,90.07063310177189
333,332,89.92832777714618
333,334,91.29859567804665
334,329,0.5965672384325832
334,333,91.29859567804665
334,335,90.36075112490863
334,336,87.78224784453617
335,336,1.8570017667863885
335,332,88.4123254198987
335,334,90.36075112490863
336,335,1.8570017667863885
336,337,0.6585946153986563
336,334,87.78224784453617
337,336,0.6585946153986563
337,401,3.4716495738413924
337,338,90.05799654485891
338,399,90.00727152954109
338,401,93.41365284520157
338,339,1.1539524500875395
338,337,90.05799654485891
339,399,88.83877741813284
339,338,1.1539524500875395
339,394,93.62757530692323
339,340,0.4717282014435122
340,391,104.65076419484177
340,394,86.84414967143556
340,339,0.4717282014435122
340,470,1.3449019174005885
340,341,93.08438903947369
341,391,17.735153236271824
341,470,88.26051205376854
341,340,93.08438903947369
341,342,10.922260370974843
342,344,11.803968375105207
342,345,92.29991087494508
342,341,10.922260370974843
343,357,89.82939722940904
343,358,0.7904421776898185
344,352,90.51031205435804
344,353,0.009450694469817108
344,354,89.48682132917398
344,342,11.803968375105207
344,345,75.8961207598174
345,344,75.8961207598174
345,346,103.48214683517843
345,342,92.29991087494508
346,351,0.0027279166259798
346,352,90.11142035078262
346,345,103.48214683517843
346,347,89.20669913191847
346,350,89.8910526319178
347,346,89.20669913191847
347,348,89.22269553938514
348,347,89.22269553938514
348,350,90.09295096061808
348,349,0.0022351573930395182
348,302,98.52154921530912
349,302,81.47632603149671
349,372,0.0017586234656352953
349,373,90.15763140521443
349,348,0.0022351573930395182
349,350,89.90917380139118
350,351,90.11157652246048
350,352,0.002619063067743451
350,302,8.614500202214463
350,346,89.8910526319178
350,348,90.09295096061808
350,349,89.90917380139118
351,352,89.88595050578877
351,366,90.18206984991235
351,373,89.821618270934
351,374,0.006220695153524361
351,346,0.0027279166259798
351,350,90.11157652246048
352,351,89.88595050578877
352,353,89.48025672534139
352,354,0.0030592742248765448
352,344,90.51031205435804
352,346,90.11142035078262
352,350,0.002619063067743451
353,352,89.48025672534139
353,354,90.52260990243359
353,365,89.5506109804732
353,366,90.4517229189576
353,367,3.4970094734498267
353,344,0.009450694469817108
354,352,0.0030592742248765448
354,353,90.52260990243359
354,355,90.00823281057173
354,356,0.1249549304654234
354,357,89.990640433446
354,344,89.48682132917398
355,354,90.00823281057173
355,356,89.86681675239315
355,357,0.0013225499435006573
355,363,0.0017534970592322484
355,364,89.19595334595716
355,365,89.91854630652168
356,354,0.1249549304654234
356,355,89.86681675239315
356,357,90.1343100163876
357,354,89.990640433446
357,355,0.0013225499435006573
357,356,90.1343100163876
357,358,89.38016124646097
357,343,89.82939722940904
358,343,0.7904421776898185
358,357,89.38016124646097
360,364,90.14562551134465
362,368,0.0027047860385612825
362,363,90.09542638395723
363,355,0.0017534970592322484
363,362,90.09542638395723
363,364,90.80250177003158
363,365,90.0829985931251
363,368,89.90708127672418
364,355,89.19595334595716
364,360,90.14562551134465
364,363,90.80250177003158
364,365,0.8855010139271438
365,353,89.5506109804732
365,355,89.91854630652168
365,363,90.0829985931251
365,364,0.8855010139271438
365,366,0.0025671568059320946
365,367,93.94639840212608
366,351,90.18206984991235
366,353,90.4517229189576
366,365,0.0025671568059320946
366,367,86.05126771394197
366,373,0.0037886309214510572
366,374,89.82409509274194
367,353,3.4970094734498267
367,365,93.94639840212608
367,366,86.05126771394197
367,368,86.06352172804273
367,369,4.201020199448713
367,370,93.93515843382806
368,362,0.0027047860385612825
368,363,89.90708127672418
368,367,86.06352172804273
368,369,89.73545831585331
368,370,0.0016990342252628536
369,328,84.59051086255563
369,329,89.46116554167317
369,330,0.2550454915408555
369,367,4.201020199448713
369,368,89.73545831585331
369,370,90.26586154826315
370,367,93.93515843382806
370,368,0.0016990342252628536
370,369,90.26586154826315
370,371,0.014926437920459125
370,374,90.18947875950435
371,370,0.014926437920459125
371,372,90.15844423358124
371,374,89.82542071918773
372,349,0.0017586234656352953
372,371,90.15844423358124
372,373,89.8439182482455
373,351,89.821618270934
373,366,0.0037886309214510572
373,372,89.8439182482455
373,374,90.1722167989856
373,349,90.15763140521443
374,351,0.006220695153524361
374,366,89.82409509274194
374,370,90.18947875950435
374,371,89.82542071918773
374,373,90.1722167989856
375,376,98.0683192229657
375,377,2.016300948980387
375,192,2.0324565799049754
375,193,99.80340725408071
376,383,0.3384871656428988
376,377,83.94798134808207
376,375,98.0683192229657
376,382,98.7079197335727
377,375,2.016300948980387
377,376,83.94798134808207
377,378,85.04704529864813
377,379,9.96236757027869
377,380,95.10599134523396
378,201,97.61609421662784
378,202,0.6005389728322715
378,377,85.04704529864813
378,379,104.91532217801388
378,380,0.15304090929443928
379,295,10.540362903469246
379,296,107.16732543155621
379,377,9.96236757027869
379,378,104.91532217801388
379,380,74.9316412079033
380,377,95.10599134523396
380,378,0.15304090929443928
380,379,74.9316412079033
380,381,0.4157093681748238
380,382,82.23810757361811
381,385,76.78273123193459
381,386,0.4045441174990317
381,380,0.4157093681748238
381,382,98.177600614847
382,383,80.95359501748379
382,376,98.7079197335727
382,380,82.23810757361811
382,381,98.177600614847
383,384,72.74069673712495
383,385,104.08607313716988
383,376,0.3384871656428988
383,382,80.95359501748379
384,383,72.74069673712495
384,385,3.1732305962572966
384,427,83.41029032462548
384,428,15.226538877697156
385,383,104.08607313716988
385,384,3.1732305962572966
385,386,102.81272545672188
385,381,76.78273123193459
386,385,102.81272545672188
386,387,128.92420615091015
386,388,76.65760685046209
386,389,3.7004508291098386
386,381,0.4045441174990317
387,386,128.92420615091015
387,388,25.581813011637998
387,389,47.37534316671197
387,470,136.57154180151818
387,472,36.825083877969604
388,386,76.65760685046209
388,387,25.581813011637998
388,389,107.04284385176949
388,411,78.3779053505122
388,412,0.3622467712181775
389,386,3.7004508291098386
389,387,47.37534316671197
389,388,107.04284385176949
389,390,78.67279319319894
389,391,102.04878031302215
389,392,1.8090940831380995
390,389,78.67279319319894
390,391,0.7215737497910037
390,392,103.13630050522508
390,409,76.87458434700973
390,410,0.004706579683395603
390,411,95.90645760522465
391,389,102.04878031302215
391,390,0.7215737497910037
391,392,76.14212600133017
391,470,74.00433472502604
391,340,104.65076419484177
391,341,17.735153236271824
392,389,1.8090940831380995
392,390,103.13630050522508
392,391,76.14212600133017
392,393,82.65403467372181
392,395,0.08211167679342812
393,392,82.65403467372181
393,395,97.26385925852638
393,407,83.01061288161847
393,408,0.0057182510262113
393,409,97.33508047439987
394,339,93.62757530692323
394,340,86.84414967143556
395,392,0.08211167679342812
395,393,97.26385925852638
395,396,90.094622911006
395,397,0.20991202920246374
396,395,90.094622911006
396,397,90.11528579430392
396,405,89.58999514829254
396,406,0.0008248125101484896
396,407,89.63090494888596
397,400,0.21131996434266254
397,395,0.20991202920246374
397,396,90.11528579430392
397,398,90.01865636517759
398,397,90.01865636517759
398,400,90.19265957861329
398,404,0.3046661318768592
398,405,90.27606269222612
399,338,90.00727152954109
399,339,88.83877741813284
400,401,86.81480157680764
400,402,89.7296918356347
400,397,0.21131996434266254
400,398,90.19265957861329
401,400,86.81480157680764
401,338,93.41365284520157
401,402,3.455506701585912
401,337,3.4716495738413924
402,400,89.7296918356347
402,401,3.455506701585912
402,403,89.76473262789783
402,444,0.2527112122222012
403,416,0.537143534296599
403,417,90.18074205821026
403,402,89.76473262789783
403,404,90.00825046744853
403,444,90.48797562738392
404,416,90.52889149046206
404,417,0.18899341106439604
404,398,0.3046661318768592
404,403,90.00825046744853
404,405,89.41927183166658
405,396,89.58999514829254
405,398,90.27606269222612
405,404,89.41927183166658
405,406,90.40946692902958
405,407,0.7791007428537289
406,415,90.64862571015816
406,416,89.64236974884285
406,419,0.002177422100495105
406,396,0.0008248125101484896
406,405,90.40946692902958
406,407,90.36963298623085
407,393,83.01061288161847
407,396,89.63090494888596
407,405,0.7791007428537289
407,406,90.36963298623085
407,408,96.99507108312908
407,409,0.3456944791004458
408,415,81.98667022051958
408,421,0.0052582039141522525
408,393,0.0057182510262113
408,407,96.99507108312908
408,409,82.65923557056597
408,414,97.31446861725277
409,390,76.87458434700973
409,393,97.33508047439987
409,407,0.3456944791004458
409,408,82.65923557056597
409,410,103.13007891637241
409,411,7.218958139183589
410,390,0.004706579683395603
410,423,0.016172450806858002
410,409,103.13007891637241
410,411,84.08887914389653
410,413,89.39830512843876
410,414,76.89621689610856
411,388,78.3779053505122
411,390,95.90645760522465
411,409,7.218958139183589
411,410,84.08887914389653
411,412,101.98434058064932
412,388,0.3622467712181775
412,425,0.3573517387001563
412,411,101.98434058064932
412,413,84.52847514716291
413,423,90.61785658597692
413,425,95.11417373828405
413,410,89.39830512843876
413,412,84.52847514716291
413,414,13.7054780202508
414,415,0.6988616408980524
414,421,82.6907573379151
414,423,103.0876214002331
414,408,97.31446861725277
414,410,76.89621689610856
414,413,13.7054780202508
415,416,0.2909975417979869
415,419,89.35347289282282
415,421,98.00810383265221
415,406,90.64862571015816
415,408,81.98667022051958
415,414,0.6988616408980524
416,415,0.2909975417979869
416,417,89.28211599709536
416,419,90.35553165934759
416,403,0.537143534296599
416,404,90.52889149046206
416,406,89.64236974884285
417,416,89.28211599709536
417,418,90.7580679178382
417,403,90.18074205821026
417,404,0.18899341106439604
417,442,0.3280097472515244
418,417,90.7580679178382
418,419,89.6042844257202
418,420,0.21194726162925798
418,437,90.4007203668382
418,442,89.56994128909227
419,415,89.35347289282282
419,416,90.35553165934759
419,418,89.6042844257202
419,420,90.1837710077198
419,437,0.005057442906008246
419,406,0.002177422100495105
420,418,0.21194726162925798
420,419,90.1837710077198
420,421,82.45465226684219
420,422,0.18403219448243413
420,435,97.543228324717
420,437,89.81122421328385
421,415,98.00810383265221
421,420,82.45465226684219
421,422,97.72937840669115
421,435,0.0022601931533138
421,408,0.0052582039141522525
421,414,82.6907573379151
422,420,0.18403219448243413
422,421,97.72937840669115
422,423,76.49224285543717
422,424,13.996168056294945
422,432,103.31017183193632
422,435,82.27274101211277
423,422,76.49224285543717
423,424,89.5115891275239
423,432,0.19758719680145312
423,410,0.016172450806858002
423,413,90.61785658597692
423,414,103.0876214002331
424,422,13.996168056294945
424,423,89.5115891275239
424,425,84.7563805482344
424,426,95.50633970564188
424,432,90.6859961993906
425,424,84.7563805482344
425,426,0.2627216560687998
425,412,0.3573517387001563
425,413,95.11417373828405
426,424,95.50633970564188
426,425,0.2627216560687998
426,427,94.21376224923029
426,429,0.9126203318596122
426,430,84.14773700574621
427,384,83.41029032462548
427,426,94.21376224923029
427,428,111.81624850949215
427,429,86.69885759941499
427,430,1.638500939977885
428,384,15.226538877697156
428,451,54.78821517495739
428,427,111.81624850949215
428,454,20.532341528733934
429,452,65.8948979679739
429,453,19.833487326881393
429,426,0.9126203318596122
429,427,86.69885759941499
429,430,94.93964315861557
430,426,84.14773700574621
430,427,1.638500939977885
430,429,94.93964315861557
430,431,89.81526139479006
430,432,89.65992708926578
430,433,3.005663551657101
431,450,70.65707966963673
431,452,109.3501974793866
431,430,89.81526139479006
431,432,0.5248126991529326
431,433,93.19040204339493
431,471,0.17107639213393033
432,422,103.31017183193632
432,423,0.19758719680145312
432,424,90.6859961993906
432,430,89.65992708926578
432,431,0.5248126991529326
432,433,87.33440948912869
433,430,3.005663551657101
433,431,93.19040204339493
433,432,87.33440948912869
433,434,93.0598849434914
433,435,87.08267766693909
433,436,0.9586323231876948
434,449,76.90309518962933
434,450,103.09263334374486
434,433,93.0598849434914
434,435,0.14256697712192998
434,436,87.89874717958094
435,420,97.543228324717
435,421,0.0022601931533138
435,422,82.27274101211277
435,433,87.08267766693909
435,434,0.14256697712192998
435,436,91.95869022225422
436,433,0.9586323231876948
436,434,87.89874717958094
436,435,91.95869022225422
436,437,80.68685723974751
436,438,0.5931150640321489
437,418,90.4007203668382
437,419,0.005057442906008246
437,420,89.81122421328385
437,436,80.68685723974751
437,438,99.90625750696256
438,439,106.52168671163295
438,440,0.2707626784697459
438,436,0.5931150640321489
438,437,99.90625750696256
439,448,90.72479455328241
439,449,89.26958565405286
439,440,73.74907499003763
439,438,106.52168671163295
440,438,0.2707626784697459
440,439,73.74907499003763
440,441,99.89832178299372
440,442,80.39384252366222
440,443,9.699019267796237
441,447,84.37585503529938
441,448,95.62780867391113
441,440,99.89832178299372
441,442,0.29216674978539364
441,443,89.80069744909754
442,417,0.3280097472515244
442,418,89.56994128909227
442,440,80.39384252366222
442,441,0.29216674978539364
442,443,89.90713826385964
443,440,9.699019267796237
443,441,89.80069744909754
443,442,89.90713826385964
443,444,89.752153243853
443,445,89.91120381218141
444,403,90.48797562738392
444,402,0.2527112122222012
444,443,89.752153243853
444,445,0.33664507777989094
445,443,89.91120381218141
445,444,0.33664507777989094
445,446,0.002604387493685348
446,447,95.91467392402436
446,445,0.002604387493685348
447,448,0.0038164643671492336
447,441,84.37585503529938
447,446,95.91467392402436
448,447,0.0038164643671492336
448,441,95.62780867391113
448,449,0.005695811822664849
448,439,90.72479455328241
449,439,89.26958565405286
449,448,0.005695811822664849
449,450,0.004334712055126254
449,434,76.90309518962933
450,449,0.004334712055126254
450,452,0.007321086818461142
450,431,70.65707966963673
450,434,103.09263334374486
450,471,109.17184527150026
451,455,6.7269523644021545
451,428,54.78821517495739
451,453,86.86319139525513
451,454,104.67944335614028
452,450,0.007321086818461142
452,453,94.27161471772621
452,429,65.8948979679739
452,431,109.3501974793866
452,471,70.8208775894589
453,455,86.40985626905943
453,451,86.86319139525513
453,452,94.27161471772621
453,429,19.833487326881393
454,451,104.67944335614028
454,428,20.532341528733934
455,451,6.7269523644021545
455,453,86.40985626905943
455,456,71.97706350574721
455,457,0.6838367931648757
455,471,108.4976514239642
456,455,71.97706350574721
456,457,108.70676940513869
456,462,76.99688108117151
456,463,14.535856289962227
456,464,102.52549258028203
456,471,0.4747163096488116
457,455,0.6838367931648757
457,456,108.70676940513869
457,458,86.28291782440283
457,471,70.81851571430481
458,457,86.28291782440283
458,459,0.34298874353838915
458,460,88.04391431052808
459,82,6.025339204830246
459,83,88.7063504938142
459,460,91.61309902758131
459,458,0.34298874353838915
460,458,88.04391431052808
460,459,91.61309902758131
460,461,87.3534762756917
460,462,0.03051978175028149
461,460,87.3534762756917
461,462,92.6770063792268
461,83,92.3270742029282
461,84,0.4370723625312283
461,85,87.1703336939055
462,456,76.99688108117151
462,460,0.03051978175028149
462,461,92.6770063792268
462,463,88.46726272442524
462,464,0.4776289137332881
463,456,14.535856289962227
463,462,88.46726272442524
463,464,92.01036365442074
463,87,91.45343397995121
463,88,2.250960832113171
463,89,88.4179261858093
464,463,92.01036365442074
464,456,102.52549258028203
464,465,0.60936186462451
464,462,0.4776289137332881
465,464,0.60936186462451
465,466,86.24174951513383
465,467,0.5077135586901608
466,465,86.24174951513383
466,467,94.2659614255966
466,469,85.65830815250263
466,93,94.26549692757105
466,94,0.43256386663670177
467,465,0.5077135586901608
467,466,94.2659614255966
467,468,98.2972490498147
467,188,79.20974014842703
468,146,9.477162405276687
468,467,98.2972490498147
468,147,98.77902748169643
468,469,81.77848137212648
468,188,2.4930109506750915
469,146,88.7443563231961
469,147,0.5575106091380788
469,468,81.77848137212648
469,466,85.65830815250263
469,93,0.0762083972993736
469,94,93.90912989525472
470,387,136.57154180151818
470,391,74.00433472502604
470,340,1.3449019174005885
470,341,88.26051205376854
470,472,6.6033745137262025
471,450,109.17184527150026
471,452,70.8208775894589
471,455,108.4976514239642
471,456,0.4747163096488116
471,457,70.81851571430481
471,431,0.17107639213393033
472,387,36.825083877969604
472,296,12.162908220411573
472,301,117.12151435829769
472,470,6.6033745137262025
203,292,0.2535332459714601
292,203,0.2535332459714601
203,205,2.7667470425776384
205,203,2.7667470425776384
203,293,89.14155046456425
293,203,89.14155046456425
203,294,89.73415152803196
294,203,89.73415152803196
214,213,31.206387723671483
213,214,31.206387723671483
214,216,32.42042811246943
216,214,32.42042811246943
214,217,146.60511005253318
217,214,146.60511005253318
214,219,109.69296958112051
219,214,109.69296958112051
214,222,121.63438187345348
222,214,121.63438187345348
218,215,109.69296958112051
215,218,109.69296958112051
218,216,37.88660232571558
216,218,37.88660232571558
218,217,143.08785952768287
217,218,143.08785952768287
218,220,39.07313699565716
220,218,39.07313699565716
218,221,127.1550095714654
221,218,127.1550095714654
298,296,50.715577492635184
296,298,50.715577492635184
298,302,49.76902201537816
302,298,49.76902201537816
298,303,32.11896326953608
303,298,32.11896326953608
298,304,129.55521050600888
304,298,129.55521050600888
298,472,117.12151435829769
472,298,117.12151435829769
299,296,50.715577492635184
296,299,50.715577492635184
299,302,49.76902201537816
302,299,49.76902201537816
299,303,32.11896326953608
303,299,32.11896326953608
299,304,129.55521050600888
304,299,129.55521050600888
299,472,117.12151435829769
472,299,117.12151435829769
300,296,50.715577492635184
296,300,50.715577492635184
300,302,49.76902201537816
302,300,49.76902201537816
300,303,32.11896326953608
303,300,32.11896326953608
300,304,129.55521050600888
304,300,129.55521050600888
300,472,117.12151435829769
472,300,117.12151435829769
315,312,31.240591997302648
312,315,31.240591997302648
315,314,148.41659784794234
314,315,148.41659784794234
359,364,90.14562551134465
364,359,90.14562551134465
361,364,90.14562551134465
364,361,90.14562551134465
