street_id,street,distance_m,distance_km,tree,building,road,sky,along_park,inner_river_0,inner_area,inner_avenue_0,inner_avenue_1,inner_avenue_2,total,other,extra,city,inner_river_1,inner_river_2,inner_river_3,cos_simil,euclid_dist,cos_simil100,euclid_dist100,cos_simil250,euclid_dist250,cos_simil500,euclid_dist500,included,not_included,incl_prob,cluster,cluster_type,betweenness_centrality,east,south,west,north,dist_east,dist_west,dist_north,dist_south
68,69,1767,1.767,3,38,44,12,0,0,0,0,1,0,97,3,0,Kiba,0,1,0,0.825748888322218,33.9313031481747,0.8393162829623659,32.425915561476394,0.954964704833548,17.8757046386018,0.980089506977019,12.0410343773174,5,45,0.1,2,scape_road_sky,0.02955054763264726,0.4599583814019913,0.0,0.0,0.5400416185980087,0.8127464599373185,0.0,0.9542535400626814,0.0
69,70,1616,1.616,0,57,30,12,0,0,0,0,1,0,99,1,0,Kiba,0,1,0,0.651694114621789,50.9901951359279,0.689058393785592,47.9941663121676,0.8827069958239978,31.0248419226679,0.946247779990894,22.0245049108498,5,45,0.1,1,scape_most_built,0.003497188324771261,0.4436347055606368,0.0,0.0,0.5563652944393632,0.7169136841859891,0.0,0.899086315814011,0.0
70,71,1616,1.616,0,49,43,7,0,0,0,0,1,0,99,1,0,Kiba,0,1,0,0.7547045746888991,43.266615305567896,0.770829772031433,41.8023922760409,0.932282553914438,24.752447827828803,0.974963303408445,16.5910648227491,5,45,0.1,2,scape_road_sky,0.021560745852097576,0.4014464129311127,0.0,0.0,0.5985535870688873,0.6487374032966782,0.0,0.9672625967033219,0.0
71,72,1504,1.504,0,61,29,9,0,0,0,0,1,0,99,1,0,Kiba,0,1,0,0.629096808874915,54.1479454827235,0.665456958734883,51.313156207740704,0.868898338805228,34.1232759151825,0.934725245827689,25.4062751415481,5,45,0.1,1,scape_most_built,0.004176337853362425,0.39095891432420105,0.0,0.0,0.609041085675799,0.5880022071435984,0.0,0.9159977928564016,0.0
72,73,1504,1.504,0,59,32,9,0,0,0,0,1,0,100,0,-1,Kiba,0,1,0,0.6558115804343779,52.0320414103976,0.68915238572522,49.3704364979691,0.885730909388562,31.9883588519451,0.947669988750563,23.107815220404397,7,43,0.14,1,scape_most_built,0.0167190663200766,0.3535576353021377,0.0,0.0,0.6464423646978623,0.5317506834944151,0.0,0.9722493165055849,0.0
73,74,1385,1.385,4,45,33,17,0,0,0,0,1,0,99,1,0,Kiba,0,1,0,0.750359727702348,39.9833298596636,0.7864767484450409,36.63113429857179,0.932355456130139,21.1484066076103,0.97642072701888,12.6710591366693,7,43,0.14,2,scape_road_sky,0.004323522355116952,0.3377049418826278,0.0,0.0,0.6622950581173722,0.46772134450743946,0.0,0.9172786554925605,0.0
74,75,1385,1.385,7,32,46,12,0,0,0,0,1,0,97,3,0,Kiba,0,1,0,0.8803712017988171,27.604347483684503,0.888237101789308,26.5676495008497,0.966028352086592,15.046526482337198,0.972238496190878,13.5283878605882,15,35,0.3,3,scape_second_built,0.016994308160750676,0.2960603363160397,0.0,0.0,0.7039396636839603,0.41004356579771495,0.0,0.9749564342022851,0.0
75,76,1224,1.224,14,33,38,5,0,0,0,0,1,0,90,10,0,Kiba,0,1,0,0.913681040890002,22.345767682792506,0.918999923892277,21.2753378351555,0.9872890963188772,8.59223664782604,0.9803147383832768,11.1604542759231,15,35,0.3,3,scape_second_built,0.02246745824299308,0.33949749461675816,0.0,0.0,0.6605025053832421,0.415544933410912,0.0,0.8084550665890883,0.0
76,77,1224,1.224,0,46,43,10,0,0,0,0,1,0,99,1,0,Kiba,0,1,0,0.7665502026092109,41.2795348811006,0.784211594701445,39.6212064430148,0.936168903403384,23.1139590300064,0.977041981109644,14.967720692272902,7,43,0.14,2,scape_road_sky,0.04847088883730872,0.3988430953704501,0.0,0.0,0.6011569046295501,0.4881839487334309,0.0,0.7358160512665692,0.0
77,78,1343,1.3430000000000002,6,33,32,25,0,0,0,0,1,0,96,4,0,Kiba,0,1,0,0.787836744758278,34.8425027803687,0.8274405602974929,30.8259630830896,0.9157010439312208,21.9765645121139,0.943378970916135,18.5820935629824,7,43,0.14,3,scape_second_built,0.0236783188860884,0.3970505426363197,0.0,0.0,0.6029494573636802,0.5332388787605775,0.0,0.8097611212394227,0.0
78,79,1343,1.3430000000000002,3,41,42,14,0,0,0,0,1,0,100,0,0,Kiba,0,1,0,0.8024247254681359,36.4874407616283,0.82350158945968,34.354621232084604,0.950528054257709,19.0667463487227,0.9822957172976412,11.7970811754584,5,45,0.1,2,scape_road_sky,0.023536759477132563,0.44989374327193343,0.0,0.0,0.5501062567280666,0.6042072972142067,0.0,0.7387927027857935,0.0
79,80,1454,1.454,2,42,42,14,0,0,0,0,1,0,100,0,0,Kiba,0,1,0,0.790453471892782,37.850583438920296,0.8119489091438991,35.730099356145104,0.945140943426362,20.2759030599862,0.98016513769895,12.691682968308301,5,45,0.1,2,scape_road_sky,0.028857595819504023,0.4438021149598148,0.0,0.0,0.5561978850401853,0.6452882751515707,0.0,0.8087117248484295,0.0
80,81,1454,1.454,2,48,40,10,0,0,0,0,1,0,100,0,0,Kiba,0,1,0,0.76117493886091,41.4809193083599,0.783559089147691,39.4137032007905,0.939662490524759,22.328027595973,0.98159161642774,13.5545184501037,5,45,0.1,2,scape_road_sky,,0.4961238305707765,0.0,0.0,0.5038761694292235,0.7213640496499091,0.0,0.732635950350091,0.0
81,82,1592,1.592,14,39,35,9,0,0,0,0,1,0,97,3,0,Kiba,0,1,0,0.8741452936847891,27.398296784046,0.895799061429715,24.630062931304106,0.990839951532209,7.452571121869999,0.998890419178454,2.78491286128856,5,45,0.1,2,scape_road_sky,0.03627853984829301,0.4959564211715983,0.0,0.0,0.5040435788284017,0.7895626225051846,0.0,0.8024373774948155,0.0
82,83,1338,1.338,1,31,39,25,0,0,0,0,1,0,96,4,0,Kiba,0,1,0,0.78080393650461,36.4508801905615,0.8094312115300591,33.5296883373526,0.8991476174287959,24.7553333771178,0.9286756029046508,21.1340494779699,5,45,0.1,3,scape_second_built,0.037992647821807946,0.573711509283323,0.0,0.0,0.4262884907166769,0.7676259994210862,0.0,0.5703740005789137,0.0
83,84,1229,1.229,14,29,40,13,0,0,0,0,1,0,96,4,0,Kiba,0,1,0,0.9285908841295408,20.2813543269017,0.942117418202048,17.928747864812,0.98680218493279,8.756921460729659,0.9762722167779307,12.231185285618201,5,45,0.1,3,scape_second_built,,0.6091046499590451,0.0,0.0,0.3908953500409549,0.7485896147996665,0.0,0.4804103852003336,0.0
84,85,1229,1.229,1,36,44,17,0,0,0,0,1,0,98,2,0,Kiba,0,1,0,0.806761132036993,35.6277045756997,0.824862112141664,33.7140920091288,0.9357011720203452,21.0026723275387,0.964508757700614,15.729503428478198,5,45,0.1,2,scape_road_sky,0.02034458207615488,0.5315169712464984,0.0,0.0,0.4684830287535016,0.6532343576619466,0.0,0.5757656423380535,0.0
85,86,1123,1.123,11,24,36,29,0,0,0,0,1,0,100,0,0,Kiba,0,1,0,0.8357547604333091,30.7679486912382,0.8713261034844829,26.7402318613732,0.8935490065576941,24.7668722123661,0.8931923423020831,25.392343811872802,5,45,0.1,3,scape_second_built,0.003749178669573507,0.5680406988758628,0.0,0.0,0.4319593011241371,0.637909704837594,0.0,0.485090295162406,0.0
86,87,1123,1.123,0,50,32,16,0,0,0,0,1,0,98,2,0,Kiba,0,1,0,0.6920195271917181,45.8766462011628,0.7289087293828109,42.7345293644378,0.9022081743208192,26.5700844514108,0.959920040020738,17.505218156935197,7,43,0.14,2,scape_road_sky,0.003259843165909081,0.4864174709012979,0.0,0.0,0.5135825290987021,0.5462468198221575,0.0,0.5767531801778424,0.0
87,88,1007,1.007,26,20,33,16,0,0,0,0,1,0,95,5,0,Kiba,0,1,0,0.970374333514346,13.416407864998698,0.9891984083231008,7.91454357496375,0.941454520485023,18.2826448316653,0.889438047607666,25.605925719502203,7,43,0.14,0,scape_most_green,0.009514951399205515,0.5159766556379013,0.0,0.0,0.4840233443620987,0.5195884922273666,0.0,0.48741150777263337,0.0
88,89,1007,1.007,6,40,43,6,0,0,0,0,1,0,95,5,0,Kiba,0,1,0,0.842150875098863,32.3522281561358,0.8505757299817991,31.347089179060887,0.9685154522771808,15.2586542857568,0.987944267725048,9.63816378691667,15,35,0.3,2,scape_road_sky,0.07712819507907319,0.4284022801070535,0.0,0.0,0.5715977198929465,0.43140109606780286,0.0,0.575598903932197,0.0
89,90,918,0.918,5,40,43,12,0,0,0,0,1,0,100,0,-1,Kiba,0,1,0,0.827274873990876,34.0685583297366,0.844750290251448,32.2155242080585,0.96245449790115,16.7706619440264,0.987050254887918,10.214712674842401,17,33,0.34,2,scape_road_sky,0.025769371159753644,0.4586144609040421,0.0,0.0,0.541385539095958,0.4210080751099107,0.0,0.4969919248900895,0.0
90,91,918,0.918,3,60,25,10,0,0,0,0,1,0,98,2,0,Kiba,0,1,0,0.627516452590733,52.8456873043266,0.6685355658232239,49.641111993991395,0.8662025900120892,33.0471215826426,0.929744569700029,24.8063649018749,16,34,0.32,1,scape_most_built,0.04622347246267942,0.3762689435639226,0.0,0.0,0.6237310564360774,0.345414890191681,0.0,0.5725851098083191,0.0
91,92,859,0.8590000000000001,3,30,44,23,0,0,0,0,1,0,100,0,0,Kiba,0,1,0,0.818368076558744,34.0196021924615,0.840461849515247,31.6455368101096,0.916693556573461,23.224942608834898,0.935328757385186,20.6189319565681,18,32,0.36,3,scape_second_built,0.042554116963222983,0.40890359992672987,0.0,0.0,0.5910964000732701,0.351248192337061,0.0,0.5077518076629391,0.0
92,93,859,0.8590000000000001,0,59,27,10,0,0,0,0,1,0,96,4,0,Kiba,1,0,0,0.625669149850428,52.9150262212918,0.663275323252134,49.9463712395605,0.8652134975168281,33.1011128735786,0.9319309472319052,24.4282695872955,26,24,0.52,1,scape_most_built,,0.3365671304486265,0.0,0.0,0.6634328695513735,0.2891111650553702,0.0,0.5698888349446299,0.0
93,94,800,0.8,4,46,37,11,0,0,0,0,1,0,98,2,0,Kiba,1,0,0,0.7749891838864559,38.7728427295876,0.800020456189477,36.3406108919484,0.948490243392946,19.319811128497502,0.9874430725706008,10.1163409901795,28,22,0.56,2,scape_road_sky,0.04709453042445018,0.3641100217410437,0.0,0.0,0.6358899782589563,0.29128801739283494,0.0,0.5087119826071651,0.0
94,95,800,0.8,20,24,44,10,1,0,0,0,1,0,98,2,0,Kiba,1,0,0,0.9728480512056352,12.727922061357901,0.975973077097343,12.059850745345097,0.975492689655041,12.0935975640343,0.9389707781442908,19.4090078519953,35,15,0.7,3,scape_second_built,,0.29414694164864835,0.0,0.0,0.7058530583513516,0.23531755331891868,0.0,0.5646824466810813,0.0
95,96,997,0.997,44,22,28,5,1,0,0,0,1,0,99,1,0,Kiba,1,0,0,0.927815994960866,21.244607158837603,0.9412642937602372,19.2416215532891,0.8565355575049179,29.820380648825,0.772534008046729,38.0659595715977,35,15,0.7,0,scape_most_green,0.015025822254377116,0.20938650925080013,0.0,0.0,0.7906134907491998,0.20875834972304771,0.0,0.7882416502769523,0.0
96,97,997,0.997,0,47,45,8,0,0,0,0,1,0,100,0,0,Kiba,1,0,0,0.7685095374420521,42.1109645262767,0.783130224625931,40.7754828297594,0.935865135864037,24.2245026907106,0.97511052416523,16.5483548226788,26,24,0.52,2,scape_road_sky,0.004691549116365321,0.26660405035623125,0.0,0.0,0.7333959496437688,0.2658042382051626,0.0,0.7311957617948375,0.0
97,98,1056,1.056,9,45,29,12,0,0,0,0,1,0,95,5,0,Kiba,1,0,0,0.77683790955587,36.751417206233896,0.8108134663510892,33.3802336720401,0.949273741815898,17.5856504582804,0.9838438264712858,10.0537961272371,26,24,0.52,2,scape_road_sky,,0.2460249991771065,0.0,0.0,0.7539750008228936,0.2598023991310245,0.0,0.7961976008689756,0.0
98,99,1056,1.056,4,39,45,8,0,0,0,0,1,0,96,4,0,Kiba,0,1,0,0.83526621882492,33.386624068130395,0.84361622790329,32.425915561476394,0.96070117056939,17.2037608607857,0.982331839790093,11.7565844575076,16,34,0.32,2,scape_road_sky,0.004734728202328905,0.30393247408581925,0.0,0.0,0.6960675259141808,0.3209526926346251,0.0,0.7350473073653749,0.0
99,100,1114,1.114,45,21,22,1,0,0,0,0,1,0,89,11,0,Kiba,0,1,0,0.8841121319818092,26.3944438597722,0.8927184087445369,25.112546664964103,0.798832073805995,34.7476324255865,0.709793373598193,42.4550663963901,16,34,0.32,0,scape_most_green,0.05687753286450153,0.27938172663794164,0.0,0.0,0.7206182733620584,0.311231243474667,0.0,0.8027687565253332,0.0
100,101,1114,1.114,1,48,36,14,0,0,0,0,1,0,99,1,0,Kiba,0,1,0,0.7330394094665171,42.856349199000505,0.763319343732647,40.132779619657505,0.9251348818999328,23.5820322469875,0.974432827195759,14.422270746700196,15,35,0.3,2,scape_road_sky,0.02743349789573792,0.346056762766934,0.0,0.0,0.6539432372330661,0.3855072337223645,0.0,0.7284927662776357,0.0
101,102,877,0.877,23,30,31,2,1,0,0,0,1,0,86,14,0,Kiba,1,0,0,0.931751984714228,19.6468827043885,0.936715369020011,18.3586491877807,0.961199191185534,14.9512814275744,0.9290517206946852,20.7557677162548,35,15,0.7,0,scape_most_green,0.027240264915293067,0.027532810819112786,0.0,0.0,0.9724671891808871,0.024146275088361913,0.0,0.852853724911638,0.0
102,103,877,0.877,0,56,31,9,0,0,0,0,0,1,96,4,0,Kiba,1,0,0,0.665983339513903,49.5378643060034,0.697758312617435,46.9024519614913,0.890373349278636,29.7003744908706,0.95111384649092,20.7639195488132,22,28,0.44,1,scape_most_built,0.01630281046712316,0.014013934346289949,0.0,0.0,0.98598606565371,0.012290220421696285,0.0,0.8647097795783037,0.0
103,104,924,0.924,0,66,30,2,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.6137360039715269,58.074664585055196,0.643294844945167,55.8125433930402,0.8555890779311011,38.4034702938712,0.9204752110506328,30.328996807301106,21,29,0.42,1,scape_most_built,0.013478014856878131,0.0,0.0,0.0060740341279291645,0.9939259658720708,0.0,0.005612407534206549,0.9183875924657935,0.0
104,105,924,0.924,0,58,33,8,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.6672376165537629,50.91168824543139,0.697917302072131,48.4173522613536,0.89215531514432,30.93261273498,0.952131428628685,22.042659017642304,21,29,0.42,1,scape_most_built,0.03604082511117779,0.0,0.0,0.04328626097833635,0.9567137390216636,0.0,0.039996505143982786,0.8840034948560171,0.0
105,106,1033,1.033,0,54,31,13,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.6715224528235141,48.5042953424402,0.707641664923174,45.5174691739336,0.893606899141777,28.702378483537608,0.954453603097111,19.5661100559588,20,30,0.4,1,scape_most_built,0.054134860717379225,0.0,0.0,0.08373761381525963,0.9162623861847404,0.0,0.08650095507116319,0.9464990449288367,0.0
106,107,1033,1.033,4,46,31,19,0,0,0,0,0,1,100,0,0,Kiba,1,0,0,0.7282033421673458,41.83300132670379,0.769532314860532,38.15547142940321,0.918672577314365,23.215714241760892,0.96641132524797,15.1241646060067,19,31,0.38,2,scape_road_sky,0.002599630596491216,0.0,0.0,0.09777532171898448,0.9022246782810156,0.0,0.10100190733571096,0.931998092664289,0.0
107,108,1072,1.072,11,42,30,16,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.80254214052986,34.3414229951721,0.840800965778241,30.401315760999605,0.95782781306158,15.896026971208501,0.984943041557418,9.6843434922425,19,31,0.38,2,scape_road_sky,0.011144495032668705,0.0,0.0,0.1250115564803302,0.8749884435196699,0.0,0.13401238854691397,0.9379876114530862,0.0
108,109,1106,1.106,5,51,28,15,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.7012620885720229,44.5795169706148,0.7430225668656499,41.0102426230326,0.909781453624356,25.0422092655173,0.9617628232860492,16.632740223345,18,32,0.36,1,scape_most_built,0.03361055419080368,0.0,0.0,0.15204775551786812,0.8479522444821318,0.0,0.16816481760276214,0.9378351823972378,0.0
109,110,1165,1.165,2,40,42,14,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.8009671195404391,36.3042697213427,0.8204427651970129,34.2905234722365,0.947254068398965,19.308716441344398,0.979785638950208,12.209783641328304,17,33,0.34,2,scape_road_sky,,0.0,0.0,0.15434834070761375,0.8456516592923862,0.0,0.17981581692437001,0.9851841830756299,0.0
110,111,1165,1.165,1,55,32,11,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.6813798406643701,48.33908011812671,0.715286152045827,45.5218628792803,0.900716117330534,28.359391778400607,0.95876313633227,19.2849575005707,5,45,0.1,1,scape_most_built,0.03334388917647647,0.0,0.0,0.1807352807482752,0.8192647192517247,0.0,0.2105566020717406,0.9544433979282594,0.0
111,112,1223,1.223,0,60,27,9,0,0,0,0,0,1,96,4,0,Kiba,1,0,0,0.621617336866725,53.646994324006606,0.658451623804167,50.7527339165094,0.8625927325594291,33.8205045883743,0.929516601213176,25.2154174684162,4,46,0.08,1,scape_most_built,0.003684088597195451,0.0,0.0,0.18671716483616232,0.8132828351638377,0.0,0.22835509259462655,0.9946449074053736,0.0
112,113,1223,1.223,2,52,3,12,0,0,0,0,0,1,69,31,0,Kiba,1,0,0,0.40229756192522,63.6972003571062,0.44733639675279707,60.45361858482921,0.6233801679723899,50.7708939597225,0.6928897340919762,46.4847573159406,4,46,0.08,1,scape_most_built,0.015026231476456878,0.0,0.0,0.21106752968416376,0.7889324703158362,0.0,0.2581355888037323,0.9648644111962678,0.0
113,114,1295,1.295,0,57,34,9,0,0,0,0,0,1,100,0,-1,Kiba,1,0,0,0.676329564949967,50.1132051792074,0.7071080843531421,47.5966385367706,0.8976002782876541,30.139640992946,0.956353704595097,21.157331181458,4,46,0.08,1,scape_most_built,0.002745397164582056,0.0,0.0,0.22674459178461565,0.7732554082153844,0.0,0.29363424636107727,1.0013657536389227,0.0
114,115,1295,1.295,0,55,30,14,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.6588171037656729,49.71921157862421,0.6976671896444039,46.5729535245511,0.885994466662097,29.9040984154483,0.94884868595492,20.8548548404011,4,46,0.08,1,scape_most_built,,0.0,0.0,0.2585471949920545,0.7414528050079455,0.0,0.33481861751471054,0.9601813824852894,0.0
115,116,1408,1.408,7,42,38,12,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.818902442824482,34.0685583297366,0.842722100062308,31.5379136913018,0.967348368451285,14.970378916312,0.9946377426534208,6.3538275283765,4,46,0.08,2,scape_road_sky,0.010586190986203965,0.0,0.0,0.28436366880037284,0.7156363311996271,0.0,0.40038404567092495,1.0076159543290748,0.0
116,117,1372,1.372,2,44,41,13,0,0,0,0,0,1,100,0,-1,Kiba,1,0,0,0.7800575697480621,38.9957262615619,0.80259889554553,36.8217327131682,0.944053072360112,20.70467757463,0.981938204728287,12.462943890357597,4,46,0.08,2,scape_road_sky,,0.0,0.0,0.3017615467008584,0.6982384532991416,0.0,0.4140168420735778,0.9579831579264223,0.0
117,118,1291,1.291,2,54,29,13,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.6740805962305451,47.8121323515277,0.712612756021678,44.6210712556299,0.8955210835436371,27.991799090564605,0.954402611989588,19.114281039185602,4,46,0.08,1,scape_most_built,0.005140914443809196,0.0,0.0,0.2951117382468732,0.7048882617531268,0.0,0.3809892540767133,0.9100107459232867,0.0
118,119,1291,1.291,0,60,28,10,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.6271510549611921,53.5599352750418,0.6648326039266961,50.61067081159861,0.867283770788841,33.5937615685789,0.933765378021106,24.8509783360808,4,46,0.08,1,scape_most_built,0.0030896551011594885,0.0,0.0,0.2518973865380693,0.7481026134619306,0.0,0.32519952602064744,0.9658004739793524,0.0
119,120,1221,1.221,14,46,31,6,0,0,0,0,0,1,97,3,0,Kiba,1,0,0,0.81540306199375,34.0978982734518,0.8417265618422729,31.3087847097264,0.9673826065598572,14.6861728666589,0.987424838847086,9.146771668335381,4,46,0.08,2,scape_road_sky,,0.0,0.0,0.25894428544939824,0.7410557145506017,0.0,0.3161709725337153,0.9048290274662848,0.0
120,121,1221,1.221,12,47,32,8,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.8010008045948109,35.8329457343378,0.8298281979962242,32.9156497733221,0.9634001616274732,15.918478544875901,0.989482756637528,8.72672559697911,5,45,0.1,2,scape_road_sky,0.012494027383597712,0.0,0.0,0.21811442859549265,0.7818855714045074,0.0,0.26631771731509657,0.9546822826849036,0.0
121,122,1122,1.122,8,40,34,18,0,0,0,0,0,1,100,0,-1,Kiba,1,0,0,0.8060114685541059,34.3608304129377,0.8408793682678192,30.7480080655642,0.9550519744159492,16.629516418902,0.983655528668962,10.1330556382587,5,45,0.1,2,scape_road_sky,0.0047307003524751715,0.0,0.0,0.269017822704869,0.7309821772951309,0.0,0.3018379970748631,0.820162002925137,0.0
122,123,1122,1.122,11,29,37,21,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.8757853764522671,26.645825188948496,0.903551370659466,23.0182536261985,0.955598157977895,15.963286961407599,0.958812256757116,15.944192613817401,4,46,0.08,3,scape_second_built,0.005523135430500759,0.0,0.0,0.3249828289915265,0.6750171710084735,0.0,0.36463073412849273,0.7573692658715073,0.0
123,124,1241,1.241,7,27,36,26,0,0,0,0,0,1,96,4,0,Kiba,1,0,0,0.825226536350016,31.5700279801375,0.857226971594397,27.9757037444994,0.910419998154362,22.6172681004256,0.9229666439460392,21.578523182134,4,46,0.08,3,scape_second_built,0.02367655820789973,0.0,0.0,0.3332830528636109,0.6667169471363892,0.0,0.4136042686037411,0.827395731396259,0.0
124,125,1243,1.243,8,35,41,15,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.8614502095972459,29.2118697336089,0.8813404836779809,26.8074616478323,0.97125322680276,13.4843068272806,0.9852441866786892,9.68116575698408,4,46,0.08,3,scape_second_built,0.03369816753267125,0.0,0.0,0.3675465602970718,0.6324534397029282,0.0,0.45686037444926025,0.7861396255507398,0.0
125,126,1157,1.157,0,53,34,13,0,0,0,0,0,1,100,0,0,Kiba,1,0,0,0.691884163308111,47.406047434197,0.725372636259203,44.594170022548894,0.90519571422762,27.6374117929347,0.962407788998554,18.42077551066189,4,46,0.08,1,scape_most_built,0.022452839986712297,0.0,0.0,0.4105854390877055,0.5894145609122946,0.0,0.47504735302447526,0.6819526469755248,0.0
126,127,904,0.904,0,44,35,21,0,0,0,0,0,1,100,0,-1,Kiba,1,0,0,0.7215055625226,42.934057964899296,0.758802142745903,39.636346955793,0.906954309931641,25.283494656412,0.9575327903074928,17.3649173631661,4,46,0.08,2,scape_road_sky,0.03379728373215748,0.0,0.0,0.3845786027589681,0.615421397241032,0.0,0.3476590568941072,0.5563409431058929,0.0
127,128,904,0.904,23,24,33,8,0,0,0,0,0,1,88,12,0,Kiba,1,0,0,0.969288652630992,13.735598518691,0.976285437309194,11.4297856497836,0.965162251296085,14.495249045737696,0.9226183490267758,21.771584542497692,17,33,0.34,0,scape_most_green,0.04921205582819352,0.0,0.0,0.30057014278906424,0.6994298572109358,0.0,0.2717154090813141,0.6322845909186859,0.0
128,129,777,0.777,10,41,37,9,0,0,0,0,0,1,97,3,0,Kiba,1,0,0,0.84605395823028,30.919249667480607,0.866298327505208,28.5699142455836,0.980698702239486,11.2680693889904,0.999336320226926,2.2467860016650696,18,32,0.36,2,scape_road_sky,0.09137799295052096,0.0,0.0,0.2644916928183333,0.7355083071816667,0.0,0.205510045319845,0.5714899546801551,0.0
129,130,777,0.777,4,48,29,16,0,0,0,0,0,1,97,3,0,Kiba,1,0,0,0.715696783360475,42.661458015403106,0.755552543996312,39.1438373182804,0.91580497844857,23.512263408958397,0.966453303549783,15.043589525070699,19,31,0.38,2,scape_road_sky,0.026340931641866003,0.0,0.0,0.18776933892633288,0.8122306610736671,0.0,0.14589677634576065,0.6311032236542394,0.0
130,131,862,0.862,0,59,34,6,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.6684469584198139,51.536394906900505,0.69650345644278,49.26093787170521,0.892176439022971,31.649386620744906,0.9511233858120892,22.953505874978298,19,31,0.38,1,scape_most_built,0.021917742455104045,0.0,0.0,0.1691232723487774,0.8308767276512227,0.0,0.1457842607646461,0.716215739235354,0.0
131,132,862,0.862,0,65,24,8,0,0,0,0,0,1,97,3,0,Kiba,1,0,0,0.579208661931819,58.526347343169604,0.619267991627282,55.5287313019125,0.8339740539939259,38.747876834527,0.905638070019452,30.4696881095151,17,33,0.34,1,scape_most_built,0.002409791026253373,0.0,0.0,0.22384778889706386,0.7761522111029362,0.0,0.19295679402926905,0.669043205970731,0.0
132,133,913,0.913,19,26,35,16,0,0,0,0,0,1,96,4,0,Kiba,1,0,0,0.945174141647273,17.6823829464998,0.9666845948153878,13.335666462535698,0.97800904788849,11.555986168498599,0.954177485486854,17.0493054570574,4,46,0.08,3,scape_second_built,,0.0,0.0,0.3252797834773923,0.6747202165226077,0.0,0.29698044231485915,0.6160195576851408,0.0
133,134,909,0.909,15,34,31,11,0,0,0,0,0,1,91,9,0,Kiba,1,0,0,0.890412800724998,24.7251558808703,0.9131034376340088,21.434551546510104,0.98470341464881,9.82551862888319,0.985270038794932,10.694443616212801,17,33,0.34,3,scape_second_built,,0.0,0.0,0.25193580650214303,0.748064193497857,0.0,0.22900964811044802,0.679990351889552,0.0
134,135,978,0.978,1,47,41,11,0,0,0,0,0,1,100,0,0,Kiba,1,0,0,0.761184548767913,41.4969878424929,0.782986561919734,39.4796149930569,0.937149682309416,22.7275343213145,0.9794588592534228,14.1204287780414,5,45,0.1,2,scape_road_sky,0.00579091152283415,0.0,0.0,0.2648076103201463,0.7351923896798537,0.0,0.2589818428931031,0.7190181571068969,0.0
135,136,978,0.978,11,39,43,4,0,0,0,0,0,1,97,3,0,Kiba,1,0,0,0.877848649546216,28.4722086720835,0.884754653653527,27.6376554721995,0.9840695777497992,11.3815999018825,0.99055217581305,8.5737731366544,17,33,0.34,2,scape_road_sky,0.015846457906070727,0.0,0.0,0.19956123354753805,0.8004387664524619,0.0,0.1951708864094922,0.7828291135905078,0.0
136,137,934,0.934,0,51,36,12,0,0,0,0,0,1,99,1,0,Kiba,1,0,0,0.713574370242764,45.3872228716409,0.7428197471792629,42.842035432504794,0.916291411581655,25.8063826941147,0.969544960101288,16.554861278569,17,33,0.34,2,scape_road_sky,0.0034064998104499297,0.0,0.0,0.19721128995385656,0.8027887100461435,0.0,0.18419534481690203,0.749804655183098,0.0
137,138,934,0.934,14,49,26,5,0,0,0,0,0,1,94,6,0,Kiba,1,0,0,0.7676598855771429,38.2709637540873,0.798151325260891,35.3021245819568,0.938171288910738,19.9885171117452,0.965432544461028,15.0527907338055,19,31,0.38,1,scape_most_built,,0.0,0.0,0.14969781192418655,0.8503021880758135,0.0,0.13981775633719024,0.7941822436628099,0.0
138,139,912,0.912,9,31,38,20,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.8623503119927379,28.296053906272306,0.8887645992459259,25.0167943589901,0.95723101334829,15.769707463025,0.967318625079952,14.2105719458995,19,31,0.38,3,scape_second_built,0.013573326418263131,0.0,0.0,0.14492971183726364,0.8550702881627363,0.0,0.13217589719558445,0.7798241028044156,0.0
139,140,912,0.912,3,56,26,13,0,0,0,0,0,1,98,2,0,Kiba,1,0,0,0.651349398754224,49.66554808583779,0.693633268886541,46.2670509109885,0.8810545212944341,29.9375199714475,0.942178780089615,21.4698798237198,19,31,0.38,1,scape_most_built,0.012713017052295716,0.0,0.0,0.12024345639340732,0.8797565436065926,0.0,0.10966203223078748,0.8023379677692125,0.0
