angle,one,other
0.5692408330616725,227,224
0.9848661230431557,227,226
0.5989478800856378,227,228
0.5833167980168125,227,229
0.9246318052292436,227,210
0.8318112866720969,228,224
0.5989478800856378,228,227
0.5219330624698733,228,240
0.520578061946085,228,241
0.6743160746592884,228,210
0.5225023719878245,228,242
0.5681829211391209,229,226
0.5833167980168125,229,227
0.5150056895016268,229,230
0.9982127989657437,230,234
0.9949896990048737,230,235
0.5150056895016268,230,229
0.5182003513831303,231,232
0.5199194819193402,231,235
0.9971366694400725,231,236
0.5182003513831303,232,231
0.5057605131502295,233,167
0.9968620429128391,233,168
0.5296570052778262,233,234
0.5296570052778262,234,233
0.9932024980072344,234,235
0.9982127989657437,234,230
0.9949896990048737,235,230
0.5199194819193402,235,231
0.9932024980072344,235,234
0.5227828072621599,235,236
0.9971366694400725,236,231
0.5227828072621599,236,235
0.5199727706213328,236,237
0.5193812215302438,236,238
0.5199727706213328,237,236
0.9994084368799886,237,238
0.85267109080614,237,248
0.8485629577025722,237,249
0.5193812215302438,238,236
0.9994084368799886,238,237
0.5195895098924005,238,239
0.9997081489776188,238,240
0.5195895098924005,239,238
0.5192976867466111,239,240
0.673536864339091,239,246
0.6438574401754882,239,247
0.6675099652487446,239,248
0.5219330624698733,240,228
0.9997081489776188,240,238
0.5192976867466111,240,239
0.9986449937115073,240,241
0.9994306564079507,240,242
0.520578061946085,241,228
0.9986449937115073,241,240
0.9980756630205262,241,242
0.9930105346902711,241,244
0.5065538242208633,241,245
0.8444058202769981,241,246
0.5225023719878245,242,228
0.5904040361534635,242,293
0.9994306564079507,242,240
0.9980756630205262,242,241
0.503878526967167,242,243
0.9949348519931317,242,244
0.6500831066140019,243,255
0.8281370270080889,243,256
0.9134744905785283,243,293
0.503878526967167,243,242
0.5011866210390723,243,244
0.5853388881466448,244,293
0.9930105346902711,244,241
0.9949348519931317,244,242
0.5011866210390723,244,243
0.5004356336389804,244,245
0.8513952790848108,244,246
0.649332119533004,245,255
0.5065538242208633,245,241
0.5004356336389804,245,244
0.6490403541973798,245,246
0.9967480535632465,245,253
0.9967846258015811,245,254
0.673536864339091,246,239
0.8444058202769981,246,241
0.8513952790848108,246,244
0.6490403541973798,246,245
0.970320575037157,246,247
0.9939730946916217,246,248
0.6438574401754882,247,239
0.970320575037157,247,246
0.9763474748456014,247,248
0.9723270917080942,247,251
0.9722848761485636,247,252
0.6161090914046959,247,253
0.85267109080614,248,237
0.6675099652487446,248,239
0.9939730946916217,248,246
0.9763474748456014,248,247
0.9958918664416182,248,249
0.8485629577025722,249,237
0.9958918664416182,249,248
0.9999844018965632,249,250
0.9999122384211786,249,251
0.88675538288605,250,275
0.8870038145528644,250,276
0.9999844018965632,250,249
0.9998973324693096,250,251
0.9723270917080942,251,247
0.9999122384211786,251,249
0.9998973324693096,251,250
0.9999577692339712,251,252
0.6437819994286834,251,253
0.8789491810983648,252,271
0.5970644782439716,252,272
0.5967752740595844,252,274
0.9722848761485636,252,247
0.9999577692339712,252,251
0.6438242148027514,252,253
0.9967480535632465,253,245
0.6161090914046959,253,247
0.6437819994286834,253,251
0.6438242148027514,253,252
0.9999632994370624,253,254
0.8343859019861807,254,257
0.9999660757900216,254,262
0.9867412084099303,254,263
0.9967846258015811,254,245
0.9999632994370624,254,253
0.5217798637042343,255,256
0.6500831066140019,255,243
0.649332119533004,255,245
0.5217798637042343,256,255
0.997717396391224,256,257
0.576573542498479,256,258
0.924801428272088,256,291
0.8281370270080889,256,243
0.997717396391224,257,256
0.5742909485433775,257,258
0.9270840234366878,257,291
0.8344183716166035,257,262
0.8476446882198602,257,263
0.8343859019861807,257,254
0.576573542498479,258,256
0.5742909485433775,258,257
0.9976017921708779,258,289
0.9799934880537637,258,259
0.5013749727121295,258,291
0.9775953103529681,259,289
0.9799934880537637,259,258
0.9785642888520859,259,260
0.6113055060140544,259,261
0.6112971917555908,259,262
0.9785642888520859,260,259
0.5898697950144507,260,261
0.5898614807921192,260,262
0.9781774949945233,260,282
0.5166599518186087,260,283
0.6113055060140544,261,259
0.5898697950144507,261,260
0.9999907305857691,261,262
0.9980124291679617,261,265
0.9095360061969056,261,266
0.8344183716166035,262,257
0.6112971917555908,262,259
0.5898614807921192,262,260
0.9999907305857691,262,261
0.9867736831686093,262,263
0.9999660757900216,262,254
0.8476446882198602,263,257
0.9867736831686093,263,262
0.5754807620887507,263,264
0.9887529200950647,263,265
0.9867412084099303,263,254
0.5754807620887507,264,263
0.5867278416652308,264,265
0.5503028745898367,264,268
0.5455730035835916,264,269
0.5455577128586364,264,270
0.9887529200950647,265,263
0.5867278416652308,265,264
0.9115235576952178,265,266
0.9980124291679617,265,261
0.9095360061969056,266,261
0.9115235576952178,266,265
0.5081925242687522,266,267
0.9479485247759665,266,268
0.5266310190129607,267,279
0.9669764133862538,267,280
0.5081925242687522,267,266
0.5602439994293401,267,268
0.5503028745898367,268,264
0.9479485247759665,268,266
0.5602439994293401,268,267
0.9952701286532583,268,269
0.9952548362530461,268,270
0.5455730035835916,269,264
0.9952701286532583,269,268
0.9999844928171612,269,270
0.9963702543429174,269,272
0.9753127279318916,269,278
0.9711168891224725,269,279
0.5455577128586364,270,264
0.9952548362530461,270,268
0.9999844928171612,270,269
0.5203718917270856,270,271
0.5239863405346851,271,272
0.5242755446686554,271,274
0.8789491810983648,271,252
0.5203718917270856,271,270
0.9963702543429174,272,269
0.5239863405346851,272,271
0.9997107836565436,272,274
0.9789424682979606,272,278
0.9747466300202393,272,279
0.5970644782439716,272,252
0.5242755446686554,274,271
0.9997107836565436,274,272
0.5164089445501843,274,275
0.5967752740595844,274,252
0.5164089445501843,275,274
0.88675538288605,275,250
0.9997515500301116,275,276
0.8870038145528644,276,250
0.9997515500301116,276,275
0.9947169324847497,276,277
0.5369288402083251,276,278
0.9599848219535422,277,280
0.9577359256678495,277,281
0.9947169324847497,277,276
0.5422119069352723,277,278
0.9753127279318916,278,269
0.9789424682979606,278,272
0.5369288402083251,278,276
0.5422119069352723,278,277
0.9958041608573961,278,279
0.5266310190129607,279,267
0.9711168891224725,279,269
0.9747466300202393,279,272
0.9958041608573961,279,278
0.5063925671013246,279,280
0.9669764133862538,280,267
0.9599848219535422,280,277
0.5063925671013246,280,279
0.9977511004557542,280,281
0.9977511004557542,281,280
0.9998345209345599,281,282
0.9577359256678495,281,277
0.9998345209345599,282,281
0.5051625496394715,282,283
0.9781774949945233,282,260
0.5118151828994218,283,287
0.5220698082189196,283,284
0.5051625496394715,283,282
0.5166599518186087,283,260
0.9897453744347664,284,287
0.5220698082189196,284,283
0.9927412508967994,284,285
0.9927412508967994,285,284
0.9534692310829971,285,324
0.5312670886991389,285,286
0.5137537151018187,286,287
0.5059313217321405,286,320
0.984563820031187,286,288
0.5152636777007932,286,324
0.5312670886991389,286,285
0.9921775992006141,287,320
0.5016824645550638,287,288
0.5118151828994218,287,283
0.9897453744347664,287,284
0.5137537151018187,287,286
0.5016824645550638,288,287
0.5095048580207246,288,320
0.5021933289354119,288,289
0.5078228530430325,288,290
0.937886028658776,288,318
0.984563820031187,288,286
0.5021933289354119,289,288
0.9976017921708779,289,258
0.9775953103529681,289,259
0.9899838177558029,289,290
0.5643072990812547,289,318
0.5078228530430325,290,288
0.9899838177558029,290,289
0.513789329503412,290,291
0.5110420849684733,290,292
0.554291117196981,290,318
0.924801428272088,291,256
0.9270840234366878,291,257
0.5013749727121295,291,258
0.513789329503412,291,290
0.9972527499210716,291,292
0.5110420849684733,292,290
0.9972527499210716,292,291
0.9541008121912278,292,204
0.9926083521719977,292,293
0.9926083521719977,293,292
0.9467091669659176,293,204
0.5904040361534635,293,242
0.9134744905785283,293,243
0.5853388881466448,293,244
0.553654239759529,294,204
0.9379748247522804,294,205
0.944525377101033,295,379
0.5001563944448116,295,296
0.9895230954464179,295,306
0.5782415340828658,295,307
0.5001563944448116,296,295
0.9880495422188265,296,297
0.5017310988367297,296,301
0.5581963456100493,296,472
0.5556310062531478,296,379
0.9880495422188265,297,296
0.5095688107225305,297,305
0.5222709652661347,297,306
0.9731334312683235,297,304
0.5017310988367297,301,296
0.5149708217089121,301,302
0.5155923667419751,301,303
0.513185012315097,301,304
0.9435347301313685,301,472
0.5149708217089121,302,301
0.9993784486697648,302,303
0.9982141829148699,302,304
0.9725028762169866,302,348
0.9809342043950334,302,349
0.5292100103374148,302,350
0.5155923667419751,303,301
0.9993784486697648,303,302
0.9975926443337613,303,304
0.5038215073056928,303,310
0.5026405278048159,303,311
0.9731334312683235,304,297
0.513185012315097,304,301
0.9982141829148699,304,302
0.9975926443337613,304,303
0.5172977578578837,304,305
0.5045956033385939,304,306
0.5095688107225305,305,297
0.5172977578578837,305,304
0.9872978451526285,305,306
0.5833820194037865,305,309
0.9764733797496024,305,310
0.9895230954464179,306,295
0.5222709652661347,306,297
0.5045956033385939,306,304
0.9872978451526285,306,305
0.5677646317305733,306,307
0.5782415340828658,307,295
0.5677646317305733,307,306
0.9999227720752938,307,308
0.9970847517991472,307,309
0.5598215665705641,308,313
0.9479790681055074,308,314
0.9999227720752938,308,307
0.9971618872364865,308,309
0.5833820194037865,309,305
0.9970847517991472,309,307
0.9971618872364865,309,308
0.5598553999325583,309,310
0.5038215073056928,310,303
0.9764733797496024,310,305
0.9988190183502602,310,311
0.5598553999325583,310,309
0.5026405278048159,311,303
0.5083333838035357,311,312
0.9988190183502602,311,310
0.5083333838035357,312,311
0.9978439547477794,312,314
0.5062477229973881,312,316
0.5078006350850142,313,314
0.5598215665705641,313,308
0.6519038706515343,313,317
0.9978439547477794,314,312
0.5078006350850142,314,313
0.5040916794677022,314,316
0.9479790681055074,314,308
0.5062477229973881,316,312
0.5040916794677022,316,314
0.6325906736662058,317,319
0.6519038706515343,317,313
0.8838501759885787,317,318
0.516440849854673,318,319
0.937886028658776,318,288
0.5643072990812547,318,289
0.554291117196981,318,290
0.8838501759885787,318,317
0.9638317377874226,319,320
0.5564379785551332,319,321
0.6325906736662058,319,317
0.516440849854673,319,318
0.9638317377874226,320,319
0.5095048580207246,320,288
0.5202697167022049,320,321
0.9921775992006141,320,287
0.5059313217321405,320,286
0.5564379785551332,321,319
0.5202697167022049,321,320
0.9918221863247022,321,322
0.5189661893737366,321,323
0.9918221863247022,322,321
0.5107883762941153,322,323
0.9874873803883168,322,327
0.5326241375397914,322,328
0.5189661893737366,323,321
0.5107883762941153,323,322
0.9775014703680085,323,324
0.9984020935347898,323,325
0.9775014703680085,324,323
0.9759036011958895,324,325
0.9534692310829971,324,285
0.5152636777007932,324,286
0.9984020935347898,325,323
0.9759036011958895,325,324
0.996506036044441,325,326
0.5033221150095155,325,327
0.996506036044441,326,325
0.5068160754954556,326,327
0.9879255920543293,326,330
0.5577223606077999,326,331
0.5201115181570761,327,328
0.9874873803883168,327,322
0.5033221150095155,327,325
0.5068160754954556,327,326
0.5326241375397914,328,322
0.5201115181570761,328,327
0.5336374174402408,328,329
0.9851468116506978,328,330
0.9687172823459032,328,369
0.5336374174402408,329,328
0.5187842290929936,329,330
0.5853634623399072,329,333
0.569992645785235,329,334
0.5649201326865408,329,369
0.9879255920543293,330,326
0.9851468116506978,330,328
0.5187842290929936,330,329
0.5456479552123505,330,331
0.9538640948292815,330,369
0.5577223606077999,331,326
0.5456479552123505,331,330
0.5573649620923338,331,332
0.5209312780427203,331,333
0.5554174927907088,332,335
0.5573649620923338,332,331
0.9217037598342211,332,333
0.5853634623399072,333,329
0.5209312780427203,333,331
0.9217037598342211,333,332
0.984629183096791,333,334
0.569992645785235,334,329
0.984629183096791,334,333
0.5075079307140917,334,335
0.900009058650904,334,336
0.5924830102493277,335,336
0.5554174927907088,335,332
0.5075079307140917,335,334
0.5924830102493277,336,335
0.5216269191783537,336,337
0.900009058650904,336,334
0.5216269191783537,337,336
0.948773339790973,337,401
0.9927538052781643,337,338
0.9481022688647619,338,399
0.9415271464627929,338,401
0.5375031954240708,338,339
0.9927538052781643,338,337
0.5143945348972011,339,399
0.5375031954240708,339,338
0.5019872676497706,339,394
0.9884631090834831,339,340
0.8639063288877632,340,391
0.513524158207407,340,394
0.9884631090834831,340,339
0.6065707754349794,340,470
0.5319343286036468,340,341
0.6041593418584144,341,391
0.9253635511892537,341,470
0.5319343286036468,341,340
0.5067905807181946,341,342
0.9932553262779487,342,344
0.9878416535178803,342,345
0.5067905807181946,342,341
0.7118571314302578,343,357
0.8131035445327309,343,358
0.9886675966087812,344,352
0.5026104922478022,344,353
0.505479689177172,344,354
0.9932553262779487,344,342
0.994586321730419,344,345
0.994586321730419,345,344
0.7949325529315715,345,346
0.9878416535178803,345,342
0.7978739684279836,346,351
0.8008512690096253,346,352
0.7949325529315715,346,345
0.7829270166907936,346,347
0.7952961686348028,346,350
0.7829270166907936,347,346
0.5106562634319983,347,348
0.5106562634319983,348,347
0.501712888514414,348,350
0.9915686718217573,348,349
0.9725028762169866,348,302
0.9809342043950334,349,302
0.5846649803064211,349,372
0.5599070667019446,349,373
0.9915686718217573,349,348
0.5101442161112459,349,350
0.9974221970567232,350,351
0.9944448949068436,350,352
0.5292100103374148,350,302
0.7952961686348028,350,346
0.501712888514414,350,348
0.5101442161112459,350,349
0.9970226976789165,351,352
0.9323935159849625,351,366
0.9528149482382803,351,373
0.9497824637977572,351,374
0.7978739684279836,351,346
0.9974221970567232,351,350
0.9970226976789165,352,351
0.5139428855714675,352,353
0.5058527040684799,352,354
0.9886675966087812,352,344
0.8008512690096253,352,346
0.9944448949068436,352,350
0.5139428855714675,353,352
0.9919098183674093,353,354
0.5140675018492841,353,365
0.5785720688606,353,366
0.5851353637395726,353,367
0.5026104922478022,353,344
0.5058527040684799,354,352
0.9919098183674093,354,353
0.5165298558452859,354,355
0.5015706041146941,354,356
0.9737360471936339,354,357
0.505479689177172,354,344
0.5165298558452859,355,354
0.9850407479543735,355,356
0.5097340969489936,355,357
0.7008147789149242,355,363
0.967881226758385,355,364
0.9613124579670883,355,365
0.5015706041146941,356,354
0.9850407479543735,356,355
0.5246933486860238,356,357
0.9737360471936339,357,354
0.5097340969489936,357,355
0.5246933486860238,357,356
0.5249606762555802,357,358
0.7118571314302578,357,343
0.8131035445327309,358,343
0.5249606762555802,358,357
0.5957478378299578,360,364
0.5709414974464473,362,368
0.7338101710904348,362,363
0.7008147789149242,363,355
0.7338101710904348,363,362
0.6686960074997292,363,364
0.6621272391935776,363,365
0.6952483314232734,363,368
0.967881226758385,364,355
0.5957478378299578,364,360
0.6686960074997292,364,363
0.9934312311973124,364,365
0.5140675018492841,365,353
0.9613124579670883,365,355
0.6621272391935776,365,363
0.9934312311973124,365,364
0.907360428432071,365,366
0.9007971333042063,365,367
0.9323935159849625,366,351
0.5785720688606,366,353
0.907360428432071,366,365
0.993436704758537,366,367
0.9795785652049198,366,373
0.9826110474536112,366,374
0.5851353637395726,367,353
0.9007971333042063,367,365
0.993436704758537,367,366
0.933918225982356,367,368
0.8574437485709068,367,369
0.9959460097467057,367,370
0.5709414974464473,368,362
0.6952483314232734,368,363
0.933918225982356,368,367
0.9235255225671566,368,369
0.9298642364015388,368,370
0.9687172823459032,369,328
0.5649201326865408,369,329
0.9538640948292815,369,330
0.8574437485709068,369,367
0.9235255225671566,369,368
0.8533897590573885,369,370
0.9959460097467057,370,367
0.9298642364015388,370,368
0.8533897590573885,370,369
0.9833688019338437,370,371
0.9719937660605192,370,374
0.9833688019338437,371,370
0.9896496052095332,371,372
0.9886249619771189,371,374
0.5846649803064211,372,349
0.9896496052095332,372,371
0.9752420863587886,372,373
0.9528149482382803,373,351
0.9795785652049198,373,366
0.9752420863587886,373,372
0.9969675149363908,373,374
0.5599070667019446,373,349
0.9497824637977572,374,351
0.9826110474536112,374,366
0.9719937660605192,374,370
0.9886249619771189,374,371
0.9969675149363908,374,373
0.5384114009085788,375,376
0.5442063668779745,375,377
0.8709565528379776,375,192
0.8675267948425905,375,193
0.5060995619005277,376,383
0.994205033524583,376,377
0.5384114009085788,376,375
0.99254570441603,376,382
0.5442063668779745,377,375
0.994205033524583,377,376
0.9474109957806561,377,378
0.5251335120202856,377,379
0.5261707974843498,377,380
0.5262478784129553,378,201
0.5261213865077111,378,202
0.9474109957806561,378,377
0.5274554921470209,378,379
0.5264182066724328,378,380
0.944525377101033,379,295
0.5556310062531478,379,296
0.5251335120202856,379,377
0.5274554921470209,379,378
0.9989627136332675,379,380
0.5261707974843498,380,377
0.5264182066724328,380,378
0.9989627136332675,380,379
0.5271263176386114,380,381
0.5278301265723161,380,382
0.8539683265541841,381,385
0.9975809215446104,381,386
0.5271263176386114,381,380
0.9992961834647005,381,382
0.513553856972557,382,383
0.99254570441603,382,376
0.5278301265723161,382,380
0.9992961834647005,382,381
0.9940163549051954,383,384
0.633181625326812,383,385
0.5060995619005277,383,376
0.513553856972557,383,382
0.9940163549051954,384,383
0.6391652702883655,384,385
0.5973037487978284,384,427
0.5114447223021613,384,428
0.633181625326812,385,383
0.6391652702883655,385,384
0.8563874039681405,385,386
0.8539683265541841,385,381
0.8563874039681405,386,385
0.6357498663374315,386,387
0.9107983060599815,386,388
0.9108109974412596,386,389
0.9975809215446104,386,381
0.6357498663374315,387,386
0.546548172435747,387,388
0.5465608637801626,387,389
0.5359290767398339,387,470
0.9544075282809484,387,472
0.9107983060599815,388,386
0.546548172435747,388,387
0.9999871231839437,388,389
0.6426838280754998,388,411
0.9785067346142595,388,412
0.9108109974412596,389,386
0.5465608637801626,389,387
0.9999871231839437,389,388
0.5399152312859297,389,390
0.5401546825787508,389,391
0.5400630309019355,389,392
0.5399152312859297,390,389
0.9997605477932378,390,391
0.9998521899096967,390,392
0.6686283073484122,390,409
0.6685909315398907,390,410
0.8174136318900214,390,411
0.5401546825787508,391,389
0.9997605477932378,391,390
0.9999083417468986,391,392
0.5295228955700648,391,470
0.8639063288877632,391,340
0.6041593418584144,391,341
0.5400630309019355,392,389
0.9998521899096967,392,390
0.9999083417468986,392,391
0.5899051739827977,392,393
0.6080434228959454,392,395
0.5899051739827977,393,392
0.9818617510607572,393,395
0.5653764996971335,393,407
0.9273033641600871,393,408
0.9211290668279808,393,409
0.5019872676497706,394,339
0.513524158207407,394,340
0.6080434228959454,395,392
0.9818617510607572,395,393
0.998362695542871,395,396
0.5523855363933806,395,397
0.998362695542871,396,395
0.5540228399878911,396,397
0.554646118874894,396,405
0.5486328261859773,396,406
0.5488755543488907,396,407
0.503512896426859,397,400
0.5523855363933806,397,395
0.5540228399878911,397,396
0.9999942674568099,397,398
0.9999942674568099,398,397
0.5035184721276696,398,400
0.9993867543947028,398,404
0.9993711454348708,398,405
0.9481022688647619,399,338
0.5143945348972011,399,339
0.9954332890388103,400,401
0.9971929173373151,400,402
0.503512896426859,400,397
0.5035184721276696,400,398
0.9954332890388103,401,400
0.9415271464627929,401,338
0.9982403694540155,401,402
0.948773339790973,401,337
0.9971929173373151,402,400
0.9982403694540155,402,401
0.989808214659927,402,403
0.5514512846570235,402,444
0.6776146856210529,403,416
0.67905219075521,403,417
0.989808214659927,403,402
0.5159040933760904,403,404
0.5412594994458725,403,444
0.8382894074937509,404,416
0.8368519019863753,404,417
0.9993867543947028,404,398
0.5159040933760904,404,403
0.9999843304040594,404,405
0.554646118874894,405,396
0.9993711454348708,405,398
0.9999843304040594,405,404
0.9939867066352353,405,406
0.9942294334419243,405,407
0.8428560554982716,406,415
0.8442870899264279,406,416
0.6576153058226181,406,419
0.5486328261859773,406,396
0.9939867066352353,406,405
0.9997572636388583,406,407
0.5653764996971335,407,393
0.5488755543488907,407,396
0.9942294334419243,407,405
0.9997572636388583,407,406
0.5073201354850528,407,408
0.5134944332991078,407,409
0.6647068078769964,408,415
0.8245846340283438,408,421
0.9273033641600871,408,393
0.5073201354850528,408,407
0.9938257005151826,408,409
0.9235347934516039,408,414
0.6686283073484122,409,390
0.9211290668279808,409,393
0.5134944332991078,409,407
0.9938257005151826,409,408
0.9999625634561454,409,410
0.5139580607535709,409,411
0.6685909315398907,410,390
0.8466478348441046,410,423
0.9999625634561454,410,409
0.5139954365456112,410,411
0.9974748760136415,410,413
0.9173978717567224,410,414
0.6426838280754998,411,388
0.8174136318900214,411,390
0.5139580607535709,411,409
0.5139954365456112,411,410
0.6211905631364367,411,412
0.9785067346142595,412,388
0.5596222843153652,412,425
0.6211905631364367,412,411
0.8953299928967979,412,413
0.8491729549092747,413,423
0.6642922909284601,413,425
0.9974748760136415,413,410
0.8953299928967979,413,412
0.9199229917099419,413,414
0.588241602239201,414,415
0.901049840463174,414,421
0.9292499630760404,414,423
0.9235347934516039,414,408
0.9173978717567224,414,410
0.9199229917099419,414,413
0.9985689625937515,415,416
0.50047136132689,415,419
0.5107085570287477,415,421
0.8428560554982716,415,406
0.6647068078769964,415,408
0.588241602239201,415,414
0.9985689625937515,416,415
0.9985624872063088,416,417
0.5019023957555321,416,419
0.6776146856210529,416,403
0.8382894074937509,416,404
0.8442870899264279,416,406
0.9985624872063088,417,416
0.9958192894906719,417,418
0.67905219075521,417,403
0.8368519019863753,417,404
0.7800916248819516,417,442
0.9958192894906719,418,417
0.5046456002828538,418,419
0.9953452925782265,418,420
0.7174974841702627,418,437
0.7842723349139875,418,442
0.50047136132689,419,415
0.5019023957555321,419,416
0.5046456002828538,419,418
0.5000091054945284,419,420
0.7778569153001794,419,437
0.6576153058226181,419,406
0.9953452925782265,420,418
0.5000091054945284,420,419
0.5102280902072102,420,421
0.5073978983040761,420,422
0.5040801990016466,420,435
0.7221521900663908,420,437
0.5107085570287477,421,415
0.5102280902072102,421,420
0.9971698078079378,421,422
0.99385210789461,421,435
0.8245846340283438,421,408
0.901049840463174,421,414
0.5073978983040761,422,420
0.9971698078079378,422,421
0.9746300687720121,422,423
0.5128401874017695,422,424
0.5000974879967733,422,432
0.9966823000657778,422,435
0.9746300687720121,423,422
0.5125297437143789,423,424
0.5254674190923829,423,432
0.8466478348441046,423,410
0.8491729549092747,423,413
0.9292499630760404,423,414
0.5128401874017695,424,422
0.5125297437143789,424,423
0.999064495491291,424,425
0.9936159836048739,424,426
0.9870623243448354,424,432
0.999064495491291,425,424
0.9945514873795956,425,426
0.5596222843153652,425,412
0.6642922909284601,425,413
0.9936159836048739,426,424
0.9945514873795956,426,425
0.5399228027395353,426,427
0.6692197552007141,426,429
0.731664017003144,426,430
0.5973037487978284,427,384
0.5399228027395353,427,426
0.9141409734821617,427,428
0.7908574415271539,427,429
0.8082587856358291,427,430
0.5114447223021613,428,384
0.54841775722146,428,451
0.9141409734821617,428,427
0.9010430952401804,428,454
0.8361106342801855,429,452
0.6093621229642385,429,453
0.6692197552007141,429,426
0.7908574415271539,429,427
0.5991162277182582,429,430
0.731664017003144,430,426
0.8082587856358291,430,427
0.5991162277182582,430,429
0.9865020017214293,430,431
0.7382176769799753,430,432
0.6786133503170853,430,433
0.9986195542098367,431,450
0.5512751395082067,431,452
0.9865020017214293,431,430
0.724719678894307,431,432
0.6651153522371994,431,433
0.6481912453943072,431,471
0.5000974879967733,432,422
0.5254674190923829,432,423
0.9870623243448354,432,424
0.7382176769799753,432,430
0.724719678894307,432,431
0.9403956733359339,432,433
0.6786133503170853,433,430
0.6651153522371994,433,431
0.9403956733359339,433,432
0.9483860211519582,433,434
0.5561891394069155,433,435
0.6741662738645179,433,436
0.5740763427869473,434,449
0.7181096444140621,434,450
0.9483860211519582,434,433
0.5045751606040919,434,435
0.7257802526961854,434,436
0.5040801990016466,435,420
0.99385210789461,435,421
0.9966823000657778,435,422
0.5561891394069155,435,433
0.5045751606040919,435,434
0.7696445866595361,435,436
0.6741662738645179,436,433
0.7257802526961854,436,434
0.7696445866595361,436,435
0.995876973747562,436,437
0.505508597502222,436,438
0.7174974841702627,437,418
0.7778569153001794,437,419
0.7221521900663908,437,420
0.995876973747562,437,436
0.5013855731745933,437,438
0.5028118892784028,438,439
0.5000682408864406,438,440
0.505508597502222,438,436
0.5013855731745933,438,437
0.5074580505019998,439,448
0.8509927981580385,439,449
0.9972563486883474,439,440
0.5028118892784028,439,438
0.5000682408864406,440,438
0.9972563486883474,440,439
0.9983933886637699,440,441
0.5004524868054531,440,442
0.9993045105877556,440,443
0.5061631439693551,441,447
0.5063210089641145,441,448
0.9983933886637699,441,440
0.5020590936138775,441,442
0.9976979142288422,441,443
0.7800916248819516,442,417
0.7842723349139875,442,418
0.5004524868054531,442,440
0.5020590936138775,442,441
0.5002429921572765,442,443
0.9993045105877556,443,440
0.9976979142288422,443,441
0.5002429921572765,443,442
0.5006463074145145,443,444
0.5015106379174646,443,445
0.5412594994458725,444,403
0.5514512846570235,444,402
0.5006463074145145,444,443
0.9991356679386367,444,445
0.5015106379174646,445,443
0.9991356679386367,445,444
0.5034849825027575,445,446
0.5018867136130198,446,447
0.5034849825027575,446,445
0.9998421266391612,447,448
0.5061631439693551,447,441
0.5018867136130198,447,446
0.9998421266391612,448,447
0.5063210089641145,448,441
0.6415491510044854,448,449
0.5074580505019998,448,439
0.8509927981580385,449,439
0.6415491510044854,449,448
0.8559666980593787,449,450
0.5740763427869473,449,434
0.8559666980593787,450,449
0.552655453360853,450,452
0.9986195542098367,450,431
0.7181096444140621,450,434
0.6468109298880551,450,471
0.9504156428988669,451,455
0.54841775722146,451,428
0.5472185357242244,451,453
0.5505391453922945,451,454
0.552655453360853,452,450
0.5545272427043726,452,453
0.8361106342801855,452,429
0.5512751395082067,452,431
0.8005336140202028,452,471
0.5023658213151363,453,455
0.5472185357242244,453,451
0.5545272427043726,453,452
0.6093621229642385,453,429
0.5505391453922945,454,451
0.9010430952401804,454,428
0.9504156428988669,455,451
0.5023658213151363,455,453
0.5026584307485583,455,456
0.5019498027612392,455,457
0.8574266769776172,455,471
0.5026584307485583,456,455
0.9953917655077468,456,457
0.9376641033148427,456,462
0.9125302378590623,456,463
0.9328832975338945,456,464
0.6452317500123611,456,471
0.5019498027612392,457,455
0.9953917655077468,457,456
0.5609554853908036,457,458
0.6406235168407738,457,471
0.5609554853908036,458,457
0.9833164062920677,458,459
0.9998215434059436,458,460
0.7531699598168758,459,82
0.7526636637383356,459,83
0.983494812913652,459,460
0.9833164062920677,459,458
0.9998215434059436,460,458
0.983494812913652,460,459
0.9881419491400503,460,461
0.5030494161706162,460,462
0.9881419491400503,461,460
0.5149074645927564,461,462
0.7810268971365042,461,83
0.7131015472378905,461,84
0.7142778397124924,461,85
0.9376641033148427,462,456
0.5030494161706162,462,460
0.5149074645927564,462,461
0.9748661328667517,462,463
0.9952191831400763,462,464
0.9125302378590623,463,456
0.9748661328667517,463,462
0.9796469401544299,463,464
0.7075255700744998,463,87
0.79486066048177,463,88
0.8026537210614203,463,89
0.9796469401544299,464,463
0.9328832975338945,464,456
0.9983171968507133,464,465
0.9952191831400763,464,462
0.9983171968507133,465,464
0.9801259811374696,465,466
0.9253903329610921,465,467
0.9801259811374696,466,465
0.945264347420017,466,467
0.6535282633977729,466,469
0.7080564958494426,466,93
0.7097655524692706,466,94
0.9253903329610921,467,465
0.945264347420017,467,466
0.9889456162347882,467,468
0.9327307060080234,467,188
0.8669388976091114,468,146
0.9889456162347882,468,467
0.6458698906047075,468,147
0.587738230514821,468,469
0.9437850836183871,468,188
0.5453228495451993,469,146
0.9418683129984228,469,147
0.587738230514821,469,468
0.6535282633977729,469,466
0.9454717573550777,469,93
0.9437627037691385,469,94
0.5359290767398339,470,387
0.5295228955700648,470,391
0.6065707754349794,470,340
0.9253635511892537,470,341
0.5096633920977173,470,472
0.6468109298880551,471,450
0.8005336140202028,471,452
0.8574266769776172,471,455
0.6452317500123611,471,456
0.6406235168407738,471,457
0.6481912453943072,471,431
0.9544075282809484,472,387
0.5581963456100493,472,296
0.9435347301313685,472,301
0.5096633920977173,472,470
1.0,203,204
1.0,204,203
1.0,203,292
1.0,292,203
