angle,one,other
0.9434689208391691,227,152
0.5469250846059691,227,153
0.5019355849659421,228,226
0.9899838177558029,228,227
0.5110420849684733,228,229
0.5811967446213984,228,212
0.9659952735173228,228,150
0.5304400623859986,228,246
0.9908934980438661,229,226
0.5010259030524065,229,227
0.5110420849684733,229,228
0.9926083521719977,229,230
0.9077611701355747,229,212
0.9568454011207167,229,245
0.9532309544848925,229,244
0.98986110786313,230,231
0.9958275813340736,230,232
0.9926083521719977,230,229
0.98986110786313,231,230
0.9940335229546149,231,232
0.9504684215725044,231,243
0.9504837117063585,231,244
0.9919807707369437,232,224
0.9958275813340736,232,230
0.9940335229546149,232,231
0.5016824645550638,232,233
0.996243495850255,232,234
0.5063367605689731,233,224
0.5016824645550638,233,232
0.5054389676236904,233,234
0.9830222674611049,233,241
0.5466125075780424,233,242
0.9882242666718999,234,224
0.996243495850255,234,232
0.5054389676236904,234,233
0.5048156577282445,234,235
0.5120744059726801,234,236
0.5048156577282445,235,234
0.9927412508967994,235,236
0.9703532802115942,235,239
0.9726021761882336,235,240
0.9727676420481711,235,241
0.5120744059726801,236,234
0.9927412508967994,236,235
0.5312670886991389,236,237
0.5411735997615884,236,221
0.5312670886991389,237,236
0.9980614627037554,237,238
0.5056383793363856,237,239
0.990093484634347,237,221
0.5075769115642265,238,239
0.9988156243579379,238,251
0.9980614627037554,238,237
0.9703532802115942,239,235
0.5056383793363856,239,237
0.5075769115642265,239,238
0.9977511004557542,239,240
0.9975856374779752,239,241
0.9726021761882336,240,235
0.9977511004557542,240,239
0.9998345209345599,240,241
0.5000521673890044,240,250
0.5041436706802294,240,251
0.9830222674611049,241,233
0.9727676420481711,241,235
0.9975856374779752,241,239
0.9998345209345599,241,240
0.5296347750398962,241,242
0.5127947648723344,242,249
0.5296347750398962,242,241
0.5466125075780424,242,233
0.9705828566144774,242,250
0.9504684215725044,243,231
0.9999844928171612,243,244
0.5122415690509249,243,248
0.5175246358386921,243,249
0.9532309544848925,244,229
0.9504837117063585,244,231
0.9999844928171612,244,243
0.9963855488753808,244,245
0.9568454011207167,245,229
0.9963855488753808,245,244
0.9983275499958035,245,246
0.9997107836565436,245,247
0.5304400623859986,246,228
0.9983275499958035,246,245
0.5035646550192395,246,150
0.9986167575061419,246,247
0.5161605126147611,247,248
0.9997107836565436,247,245
0.9986167575061419,247,246
0.5161605126147611,248,247
0.9947169324847497,248,249
0.5122415690509249,248,243
0.5127947648723344,249,242
0.5175246358386921,249,243
0.9947169324847497,249,248
0.5422119069352723,249,250
0.5000521673890044,250,240
0.5422119069352723,250,249
0.9705828566144774,250,242
0.9958041608573961,250,251
0.5041436706802294,251,240
0.9958041608573961,251,250
0.9988156243579379,251,238
0.5257726131631516,252,223
0.541334729680888,252,257
0.9906293563701447,252,253
0.5507053682496237,253,257
0.9906293563701447,253,252
0.9909475218802781,253,254
0.9970416836056877,254,255
0.8815214320594911,254,256
0.9909475218802781,254,253
0.8785631162921259,255,256
0.9970416836056877,255,254
0.8785631162921259,256,255
0.6601314584164358,256,257
0.782157107035563,256,182
0.8815214320594911,256,254
0.6601314584164358,257,256
0.557711432035843,257,182
0.541334729680888,257,252
0.5507053682496237,257,253
